stock_name,recipe,num_possible_trades,optimal_count,optimal_count_with_gft_zero,optimal_gft,SBB_External_Competition_auction_count,SBB_External_Competition_count_ratio,SBB_External_Competition_gft,SBB_External_Competition_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio
WMT,4:3:2:1,1000,660,660,560918,652,98.787,556941.17,99.291,659,99.848,560153.61,99.864
WMT,4:3:2:1,2000,721,721,1462381,716,99.306,1456881.6,99.624,720,99.861,1460575.14,99.877
WMT,4:3:2:1,5000,2298,2298,250836857,2296,99.912,250642274.12,99.922,2298,100.0,250836857.0,100.0
WMT,4:3:2:1,10000,6036,6036,4906373997,6031,99.917,4906105674.91,99.995,6035,99.983,4905746837.94,99.987
WMT,4:3:2:1,20000,10892,10892,11263580105,10890,99.981,11263434670.68,99.999,10891,99.99,11262792351.3,99.993
WMT,4:3:2:1,50000,14312,14320,17581863644,14311,99.937,17580865821.66,99.994,14319,99.993,17580961999.89,99.995
WMT,4:3:2:1,96904,14312,14320,17581863644,14311,99.937,17580865821.66,99.994,14319,99.993,17580961999.89,99.995
X,4:3:2:1,2,2,2,904125,1,50.0,494437.5,54.687,1,50.0,459087.5,50.777
X,4:3:2:1,3,3,3,1380125,2,66.666,973500.0,70.537,2,66.666,930725.0,67.438
X,4:3:2:1,4,4,4,1858000,3,75.0,1451031.25,78.096,3,75.0,1405863.07,75.665
X,4:3:2:1,5,5,5,2375125,4,80.0,1968050.0,82.861,4,80.0,1915543.11,80.65
X,4:3:2:1,10,10,10,4786500,9,90.0,4378850.0,91.483,9,90.0,4325354.64,90.366
X,4:3:2:1,15,15,15,7030000,14,93.333,6631183.33,94.327,14,93.333,6579084.08,93.586
X,4:3:2:1,25,25,25,11573375,22,88.0,10249415.0,88.56,24,96.0,11127238.79,96.145
X,4:3:2:1,50,50,50,22146500,49,98.0,21766875.0,98.286,49,98.0,21721899.04,98.083
X,4:3:2:1,100,100,100,45644750,99,99.0,45282905.0,99.207,99,99.0,45214640.73,99.058
X,4:3:2:1,500,500,500,241125375,499,99.8,240846717.0,99.884,499,99.8,240703806.82,99.825
X,4:3:2:1,1000,1000,1000,621820485,999,99.9,621537495.92,99.954,999,99.9,621296428.14,99.916
X,4:3:2:1,2000,1892,1892,1110031711,1890,99.894,1109585277.1,99.96,1891,99.947,1109623288.55,99.963
X,4:3:2:1,5000,4638,4638,3956292255,4637,99.978,3956184035.24,99.997,4637,99.978,3955634465.94,99.983
X,4:3:2:1,10000,9198,9198,6325874702,9198,100.0,6325874702.0,100.0,9198,100.0,6325874702.0,100.0
X,4:3:2:1,20000,13473,13473,9819465504,13473,100.0,9819465504.0,100.0,13473,100.0,9819465504.0,100.0
X,4:3:2:1,50000,13473,13473,9819465504,13473,100.0,9819465504.0,100.0,13473,100.0,9819465504.0,100.0
X,4:3:2:1,59264,13473,13473,9819465504,13473,100.0,9819465504.0,100.0,13473,100.0,9819465504.0,100.0
