stock_name,recipe,num_possible_trades,optimal_count,optimal_count_with_gft_zero,optimal_gft,SBB_External_Competition_auction_count,SBB_External_Competition_count_ratio,SBB_External_Competition_gft,SBB_External_Competition_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio
JBLU,2:3,10,10,10,419739,9,90.0,383035.3,91.256,9,90.0,380261.51,90.595
JBLU,2:3,15,15,15,644752,14,93.333,609214.8,94.488,14,93.333,605363.28,93.891
JBLU,2:3,25,25,25,1096628,24,96.0,1062411.36,96.88,24,96.0,1057488.67,96.431
JBLU,2:3,50,50,50,2160563,49,98.0,2126354.1,98.417,49,98.0,2121807.45,98.206
JBLU,2:3,100,100,100,4150925,99,99.0,4122677.75,99.319,99,99.0,4116013.43,99.159
JBLU,2:3,500,436,436,25487124,436,100.0,25487124.0,100.0,436,100.0,25487124.0,100.0
JBLU,2:3,1000,930,930,47857225,929,99.892,47831154.32,99.946,929,99.892,47818453.14,99.919
JBLU,2:3,2000,1450,1450,82465625,1450,100.0,82465625.0,100.0,1450,100.0,82465625.0,100.0
JBLU,2:3,5000,3478,3479,236001070,3478,99.971,236001070.0,100.0,3479,100.0,236001070.0,100.0
JBLU,2:3,10000,6226,6226,434759675,6226,100.0,434759675.0,100.0,6226,100.0,434759675.0,100.0
JBLU,2:3,18536,6226,6226,434759675,6226,100.0,434759675.0,100.0,6226,100.0,434759675.0,100.0
M,2:3,2,2,2,53250,1,50.0,28125.0,52.817,1,50.0,27125.0,50.939
M,2:3,3,3,3,78563,2,66.666,54126.0,68.895,2,66.666,53075.6,67.558
M,2:3,4,4,4,102188,3,75.0,80484.5,78.761,3,75.0,78288.21,76.612
M,2:3,5,5,5,125626,4,80.0,104476.4,83.165,4,80.0,102267.73,81.407
M,2:3,10,10,10,247878,9,90.0,226053.4,91.195,9,90.0,224493.82,90.566
M,2:3,15,15,15,367317,14,93.333,345304.8,94.007,14,93.333,344024.32,93.659
M,2:3,25,25,25,606190,24,96.0,583832.96,96.312,24,96.0,582868.39,96.153
M,2:3,50,50,50,1170760,49,98.0,1153081.84,98.49,49,98.0,1150184.35,98.243
M,2:3,100,100,100,2145213,99,99.0,2131212.67,99.347,99,99.0,2127468.05,99.173
M,2:3,500,494,494,13998318,493,99.797,13979447.04,99.865,494,100.0,13998318.0,100.0
M,2:3,1000,918,918,32121593,914,99.564,32028005.07,99.709,918,100.0,32121593.0,100.0
M,2:3,2000,1522,1522,104348877,1520,99.868,104260300.25,99.915,1522,100.0,104348877.0,100.0
M,2:3,5000,3933,3933,360274847,3932,99.974,360210052.89,99.982,3933,100.0,360274847.0,100.0
M,2:3,10000,7588,7589,859412967,7573,99.789,858917255.04,99.942,7588,99.986,859339820.52,99.991
M,2:3,20000,10651,10651,1372654166,10650,99.99,1372567705.61,99.994,10651,100.0,1372654166.0,100.0
