stock_name,recipe,num_possible_trades,optimal_count,optimal_count_with_gft_zero,optimal_gft,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio
WMT,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,2,2,2,0.01,1,50.0,0.01,76.994,1,50.0,0.01,76.994,1,50.0,0.01,76.994,1,50.0,0.01,76.994,1,50.0,0.01,76.994,1,50.0,0.01,76.994,1,50.0,0.01,76.994,1,50.0,0.01,76.994,1,50.0,0.01,76.994,1,50.0,0.01,76.994,1,50.0,0.01,76.994,1,50.0,0.01,76.994,1,50.0,0.01,76.994
WMT,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,3,3,3,0.01,2,66.666,0.01,91.51,2,66.666,0.01,91.51,2,66.666,0.01,91.51,2,66.666,0.01,91.51,2,66.666,0.01,91.51,2,66.666,0.01,91.51,2,66.666,0.01,91.51,2,66.666,0.01,91.51,2,66.666,0.01,91.51,2,66.666,0.01,91.51,2,66.666,0.01,91.51,2,66.666,0.01,91.51,2,66.666,0.01,91.51
WMT,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,4,3,3,0.01,2,66.666,0.01,88.932,2,66.666,0.01,88.932,2,66.666,0.01,88.932,2,66.666,0.01,88.932,2,66.666,0.01,88.932,2,66.666,0.01,88.932,2,66.666,0.01,88.932,2,66.666,0.01,88.932,2,66.666,0.01,88.932,2,66.666,0.01,88.932,2,66.666,0.01,88.932,2,66.666,0.01,88.932,2,66.666,0.01,88.932
WMT,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,5,3,3,0.01,2,66.666,0.01,87.647,2,66.666,0.01,87.647,2,66.666,0.01,87.647,2,66.666,0.01,87.647,2,66.666,0.01,87.647,2,66.666,0.01,87.647,2,66.666,0.01,87.647,2,66.666,0.01,87.647,2,66.666,0.01,87.647,2,66.666,0.01,87.647,2,66.666,0.01,87.647,2,66.666,0.01,87.647,2,66.666,0.01,87.647
WMT,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,10,6,6,0.05,5,83.333,0.04,94.588,5,83.333,0.04,94.588,5,83.333,0.04,94.588,5,83.333,0.04,94.588,5,83.333,0.04,94.588,5,83.333,0.04,94.588,5,83.333,0.04,94.588,5,83.333,0.04,94.588,5,83.333,0.04,94.588,5,83.333,0.04,94.588,5,83.333,0.04,94.588,5,83.333,0.04,94.588,5,83.333,0.04,94.588
WMT,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,15,11,11,0.16,10,90.909,0.16,97.103,10,90.909,0.16,97.103,10,90.909,0.16,97.103,10,90.909,0.16,97.103,10,90.909,0.16,97.103,10,90.909,0.16,97.103,10,90.909,0.16,97.103,10,90.909,0.16,97.103,10,90.909,0.16,97.103,10,90.909,0.16,97.103,10,90.909,0.16,97.103,10,90.909,0.16,97.103,10,90.909,0.16,97.103
WMT,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,25,19,19,0.43,19,100.0,0.43,100.0,19,100.0,0.43,100.0,19,100.0,0.43,100.0,19,100.0,0.43,100.0,19,100.0,0.43,100.0,19,100.0,0.43,100.0,19,100.0,0.43,100.0,19,100.0,0.43,100.0,19,100.0,0.43,100.0,19,100.0,0.43,100.0,19,100.0,0.43,100.0,19,100.0,0.43,100.0,19,100.0,0.43,100.0
WMT,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,50,43,43,1.08,42,97.674,1.08,99.349,42,97.674,1.08,99.349,42,97.674,1.08,99.349,42,97.674,1.08,99.349,42,97.674,1.08,99.349,42,97.674,1.08,99.349,42,97.674,1.08,99.349,42,97.674,1.08,99.349,42,97.674,1.08,99.349,42,97.674,1.08,99.349,42,97.674,1.08,99.349,42,97.674,1.08,99.349,42,97.674,1.08,99.349
WMT,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,100,74,74,1.52,73,98.648,1.51,99.21,73,98.648,1.51,99.21,73,98.648,1.51,99.21,73,98.648,1.51,99.21,73,98.648,1.51,99.21,73,98.648,1.51,99.21,73,98.648,1.51,99.21,73,98.648,1.51,99.21,73,98.648,1.51,99.21,73,98.648,1.51,99.21,73,98.648,1.51,99.21,73,98.648,1.51,99.21,73,98.648,1.51,99.21
WMT,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,500,75,75,1.53,74,98.666,1.53,99.777,74,98.666,1.53,99.777,74,98.666,1.53,99.777,74,98.666,1.53,99.777,74,98.666,1.53,99.777,74,98.666,1.53,99.777,74,98.666,1.53,99.777,74,98.666,1.53,99.777,74,98.666,1.53,99.777,74,98.666,1.53,99.777,74,98.666,1.53,99.777,74,98.666,1.53,99.777,74,98.666,1.53,99.777
WMT,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,1000,141,141,2.84,140,99.29,2.84,99.925,140,99.29,2.84,99.925,140,99.29,2.84,99.925,140,99.29,2.84,99.925,140,99.29,2.84,99.925,140,99.29,2.84,99.925,140,99.29,2.84,99.925,140,99.29,2.84,99.925,140,99.29,2.84,99.925,140,99.29,2.84,99.925,140,99.29,2.84,99.925,140,99.29,2.84,99.925,140,99.29,2.84,99.925
WMT,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,2000,319,319,22.06,318,99.686,22.05,99.931,318,99.686,22.05,99.931,318,99.686,22.05,99.931,318,99.686,22.05,99.931,318,99.686,22.05,99.931,318,99.686,22.05,99.931,318,99.686,22.05,99.931,318,99.686,22.05,99.931,318,99.686,22.05,99.931,318,99.686,22.05,99.931,318,99.686,22.05,99.931,318,99.686,22.05,99.931,318,99.686,22.05,99.931
WMT,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,5000,1526,1526,8930.64,1525,99.934,8929.38,99.986,1525,99.934,8929.38,99.986,1525,99.934,8929.38,99.986,1525,99.934,8929.38,99.986,1525,99.934,8929.38,99.986,1525,99.934,8929.38,99.986,1525,99.934,8929.38,99.986,1525,99.934,8929.38,99.986,1525,99.934,8929.38,99.986,1525,99.934,8929.38,99.986,1525,99.934,8929.38,99.986,1525,99.934,8929.38,99.986,1525,99.934,8929.38,99.986
WMT,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,10000,4609,4616,184708.16,4615,99.978,184702.7,99.997,4615,99.978,184702.7,99.997,4615,99.978,184702.7,99.997,4615,99.978,184702.7,99.997,4615,99.978,184702.7,99.997,4615,99.978,184702.7,99.997,4615,99.978,184702.7,99.997,4615,99.978,184702.7,99.997,4615,99.978,184702.7,99.997,4615,99.978,184702.7,99.997,4615,99.978,184702.7,99.997,4615,99.978,184702.7,99.997,4615,99.978,184702.7,99.997
WMT,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,20000,9182,9186,437052.39,9185,99.989,437043.37,99.998,9185,99.989,437043.37,99.998,9185,99.989,437043.37,99.998,9185,99.989,437043.37,99.998,9185,99.989,437043.37,99.998,9185,99.989,437043.37,99.998,9185,99.989,437043.37,99.998,9185,99.989,437043.37,99.998,9185,99.989,437043.37,99.998,9185,99.989,437043.37,99.998,9185,99.989,437043.37,99.998,9185,99.989,437043.37,99.998,9185,99.989,437043.37,99.998
WMT,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,24226,12136,12138,685693.42,12137,99.991,685692.12,100.0,12137,99.991,685692.12,100.0,12137,99.991,685692.12,100.0,12137,99.991,685692.12,100.0,12137,99.991,685692.12,100.0,12137,99.991,685692.12,100.0,12137,99.991,685692.12,100.0,12137,99.991,685692.12,100.0,12137,99.991,685692.12,100.0,12137,99.991,685692.12,100.0,12137,99.991,685692.12,100.0,12137,99.991,685692.12,100.0,12137,99.991,685692.12,100.0
X,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,2,1,1,2.12,1,100.0,2.12,100.0,1,100.0,2.12,100.0,1,100.0,2.12,100.0,1,100.0,2.12,100.0,1,100.0,2.12,100.0,1,100.0,2.12,100.0,1,100.0,2.12,100.0,1,100.0,2.12,100.0,1,100.0,2.12,100.0,1,100.0,2.12,100.0,1,100.0,2.12,100.0,1,100.0,2.12,100.0,1,100.0,2.12,100.0
X,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,3,2,2,4.12,2,100.0,4.12,100.0,2,100.0,4.12,100.0,2,100.0,4.12,100.0,2,100.0,4.12,100.0,2,100.0,4.12,100.0,2,100.0,4.12,100.0,2,100.0,4.12,100.0,2,100.0,4.12,100.0,2,100.0,4.12,100.0,2,100.0,4.12,100.0,2,100.0,4.12,100.0,2,100.0,4.12,100.0,2,100.0,4.12,100.0
X,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,4,3,3,7.34,3,100.0,7.34,100.0,3,100.0,7.34,100.0,3,100.0,7.34,100.0,3,100.0,7.34,100.0,3,100.0,7.34,100.0,3,100.0,7.34,100.0,3,100.0,7.34,100.0,3,100.0,7.34,100.0,3,100.0,7.34,100.0,3,100.0,7.34,100.0,3,100.0,7.34,100.0,3,100.0,7.34,100.0,3,100.0,7.34,100.0
X,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,5,4,4,9.69,4,100.0,9.69,100.0,4,100.0,9.69,100.0,4,100.0,9.69,100.0,4,100.0,9.69,100.0,4,100.0,9.69,100.0,4,100.0,9.69,100.0,4,100.0,9.69,100.0,4,100.0,9.69,100.0,4,100.0,9.69,100.0,4,100.0,9.69,100.0,4,100.0,9.69,100.0,4,100.0,9.69,100.0,4,100.0,9.69,100.0
X,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,10,5,5,11.09,4,80.0,9.84,88.781,4,80.0,9.84,88.781,4,80.0,9.84,88.781,4,80.0,9.84,88.781,4,80.0,9.84,88.781,4,80.0,9.84,88.781,4,80.0,9.84,88.781,4,80.0,9.84,88.781,4,80.0,9.84,88.781,4,80.0,9.84,88.781,4,80.0,9.84,88.781,4,80.0,9.84,88.781,4,80.0,9.84,88.781
X,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,15,8,8,14.04,7,87.5,13.96,99.423,7,87.5,13.96,99.423,7,87.5,13.96,99.423,7,87.5,13.96,99.423,7,87.5,13.96,99.423,7,87.5,13.96,99.423,7,87.5,13.96,99.423,7,87.5,13.96,99.423,7,87.5,13.96,99.423,7,87.5,13.96,99.423,7,87.5,13.96,99.423,7,87.5,13.96,99.423,7,87.5,13.96,99.423
X,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,25,11,11,19.77,11,100.0,19.77,100.0,11,100.0,19.77,100.0,11,100.0,19.77,100.0,11,100.0,19.77,100.0,11,100.0,19.77,100.0,11,100.0,19.77,100.0,11,100.0,19.77,100.0,11,100.0,19.77,100.0,11,100.0,19.77,100.0,11,100.0,19.77,100.0,11,100.0,19.77,100.0,11,100.0,19.77,100.0,11,100.0,19.77,100.0
X,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,50,11,11,19.77,11,100.0,19.77,100.0,11,100.0,19.77,100.0,11,100.0,19.77,100.0,11,100.0,19.77,100.0,11,100.0,19.77,100.0,11,100.0,19.77,100.0,11,100.0,19.77,100.0,11,100.0,19.77,100.0,11,100.0,19.77,100.0,11,100.0,19.77,100.0,11,100.0,19.77,100.0,11,100.0,19.77,100.0,11,100.0,19.77,100.0
X,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,100,21,21,53.34,21,100.0,53.34,100.0,21,100.0,53.34,100.0,21,100.0,53.34,100.0,21,100.0,53.34,100.0,21,100.0,53.34,100.0,21,100.0,53.34,100.0,21,100.0,53.34,100.0,21,100.0,53.34,100.0,21,100.0,53.34,100.0,21,100.0,53.34,100.0,21,100.0,53.34,100.0,21,100.0,53.34,100.0,21,100.0,53.34,100.0
X,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,500,227,227,2563.55,226,99.559,2559.38,99.837,226,99.559,2559.38,99.837,226,99.559,2559.38,99.837,226,99.559,2559.38,99.837,226,99.559,2559.38,99.837,226,99.559,2559.38,99.837,226,99.559,2559.38,99.837,226,99.559,2559.38,99.837,226,99.559,2559.38,99.837,226,99.559,2559.38,99.837,226,99.559,2559.38,99.837,226,99.559,2559.38,99.837,226,99.559,2559.38,99.837
X,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,1000,551,551,8944.04,550,99.818,8939.9,99.954,550,99.818,8939.9,99.954,550,99.818,8939.9,99.954,550,99.818,8939.9,99.954,550,99.818,8939.9,99.954,550,99.818,8939.9,99.954,550,99.818,8939.9,99.954,550,99.818,8939.9,99.954,550,99.818,8939.9,99.954,550,99.818,8939.9,99.954,550,99.818,8939.9,99.954,550,99.818,8939.9,99.954,550,99.818,8939.9,99.954
X,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,2000,1122,1122,16260.23,1122,100.0,16260.23,100.0,1122,100.0,16260.23,100.0,1122,100.0,16260.23,100.0,1122,100.0,16260.23,100.0,1122,100.0,16260.23,100.0,1122,100.0,16260.23,100.0,1122,100.0,16260.23,100.0,1122,100.0,16260.23,100.0,1122,100.0,16260.23,100.0,1122,100.0,16260.23,100.0,1122,100.0,16260.23,100.0,1122,100.0,16260.23,100.0,1122,100.0,16260.23,100.0
X,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,5000,2820,2820,92635.24,2819,99.964,92630.96,99.995,2819,99.964,92630.96,99.995,2819,99.964,92630.96,99.995,2819,99.964,92630.96,99.995,2819,99.964,92630.96,99.995,2819,99.964,92630.96,99.995,2819,99.964,92630.96,99.995,2819,99.964,92630.96,99.995,2819,99.964,92630.96,99.995,2819,99.964,92630.96,99.995,2819,99.964,92630.96,99.995,2819,99.964,92630.96,99.995,2819,99.964,92630.96,99.995
X,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,10000,5108,5108,128800.65,5108,100.0,128800.65,100.0,5108,100.0,128800.65,100.0,5108,100.0,128800.65,100.0,5108,100.0,128800.65,100.0,5108,100.0,128800.65,100.0,5108,100.0,128800.65,100.0,5108,100.0,128800.65,100.0,5108,100.0,128800.65,100.0,5108,100.0,128800.65,100.0,5108,100.0,128800.65,100.0,5108,100.0,128800.65,100.0,5108,100.0,128800.65,100.0,5108,100.0,128800.65,100.0
X,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,14816,7518,7518,216489.5,7518,100.0,216489.5,100.0,7518,100.0,216489.5,100.0,7518,100.0,216489.5,100.0,7518,100.0,216489.5,100.0,7518,100.0,216489.5,100.0,7518,100.0,216489.5,100.0,7518,100.0,216489.5,100.0,7518,100.0,216489.5,100.0,7518,100.0,216489.5,100.0,7518,100.0,216489.5,100.0,7518,100.0,216489.5,100.0,7518,100.0,216489.5,100.0,7518,100.0,216489.5,100.0
WMT,1:2,2,2,2,0.0,1,50.0,0.0,50.0,1,50.0,0.0,50.0,1,50.0,0.0,50.0,1,50.0,0.0,50.0,1,50.0,0.0,50.0,1,50.0,0.0,50.0,1,50.0,0.0,50.0,1,50.0,0.0,50.0,1,50.0,0.0,50.0,1,50.0,0.0,50.0,1,50.0,0.0,50.0,1,50.0,0.0,50.0,1,50.0,0.0,50.0
WMT,1:2,3,2,2,0.01,2,100.0,0.01,100.0,2,100.0,0.01,100.0,2,100.0,0.01,100.0,2,100.0,0.01,100.0,2,100.0,0.01,100.0,2,100.0,0.01,100.0,2,100.0,0.01,100.0,2,100.0,0.01,100.0,2,100.0,0.01,100.0,2,100.0,0.01,100.0,2,100.0,0.01,100.0,2,100.0,0.01,100.0,2,100.0,0.01,100.0
WMT,1:2,4,3,3,0.01,2,66.666,0.01,82.75,2,66.666,0.01,82.75,2,66.666,0.01,82.75,2,66.666,0.01,82.75,2,66.666,0.01,82.75,2,66.666,0.01,82.75,2,66.666,0.01,82.75,2,66.666,0.01,82.75,2,66.666,0.01,82.75,2,66.666,0.01,82.75,2,66.666,0.01,82.75,2,66.666,0.01,82.75,2,66.666,0.01,82.75
WMT,1:2,5,3,4,0.01,3,75.0,0.01,89.27600000000002,3,75.0,0.01,89.27600000000002,3,75.0,0.01,89.27600000000002,3,75.0,0.01,89.27600000000002,3,75.0,0.01,89.27600000000002,3,75.0,0.01,89.27600000000002,3,75.0,0.01,89.27600000000002,3,75.0,0.01,89.27600000000002,3,75.0,0.01,89.27600000000002,3,75.0,0.01,89.27600000000002,3,75.0,0.01,89.27600000000002,3,75.0,0.01,89.27600000000002,3,75.0,0.01,89.27600000000002
WMT,1:2,10,5,6,0.02,6,100.0,0.02,100.0,6,100.0,0.02,100.0,6,100.0,0.02,100.0,6,100.0,0.02,100.0,6,100.0,0.02,100.0,6,100.0,0.02,100.0,6,100.0,0.02,100.0,6,100.0,0.02,100.0,6,100.0,0.02,100.0,6,100.0,0.02,100.0,6,100.0,0.02,100.0,6,100.0,0.02,100.0,6,100.0,0.02,100.0
WMT,1:2,15,9,10,0.06,9,90.0,0.06,92.03399999999999,9,90.0,0.06,92.03399999999999,9,90.0,0.06,92.03399999999999,9,90.0,0.06,92.03399999999999,9,90.0,0.06,92.03399999999999,9,90.0,0.06,92.03399999999999,9,90.0,0.06,92.03399999999999,9,90.0,0.06,92.03399999999999,9,90.0,0.06,92.03399999999999,9,90.0,0.06,92.03399999999999,9,90.0,0.06,92.03399999999999,9,90.0,0.06,92.03399999999999,9,90.0,0.06,92.03399999999999
WMT,1:2,25,16,16,0.11,15,93.75,0.11,97.381,15,93.75,0.11,97.381,15,93.75,0.11,97.381,15,93.75,0.11,97.381,15,93.75,0.11,97.381,15,93.75,0.11,97.381,15,93.75,0.11,97.381,15,93.75,0.11,97.381,15,93.75,0.11,97.381,15,93.75,0.11,97.381,15,93.75,0.11,97.381,15,93.75,0.11,97.381,15,93.75,0.11,97.381
WMT,1:2,50,16,17,0.13,17,100.0,0.13,100.0,17,100.0,0.13,100.0,17,100.0,0.13,100.0,17,100.0,0.13,100.0,17,100.0,0.13,100.0,17,100.0,0.13,100.0,17,100.0,0.13,100.0,17,100.0,0.13,100.0,17,100.0,0.13,100.0,17,100.0,0.13,100.0,17,100.0,0.13,100.0,17,100.0,0.13,100.0,17,100.0,0.13,100.0
WMT,1:2,100,64,66,1.85,65,98.484,1.83,98.815,65,98.484,1.83,98.815,65,98.484,1.83,98.815,65,98.484,1.83,98.815,65,98.484,1.83,98.815,65,98.484,1.83,98.815,65,98.484,1.83,98.815,65,98.484,1.83,98.815,65,98.484,1.83,98.815,65,98.484,1.83,98.815,65,98.484,1.83,98.815,65,98.484,1.83,98.815,65,98.484,1.83,98.815
WMT,1:2,500,235,235,10.92,234,99.574,10.9,99.81299999999999,234,99.574,10.9,99.81299999999999,234,99.574,10.9,99.81299999999999,234,99.574,10.9,99.81299999999999,234,99.574,10.9,99.81299999999999,234,99.574,10.9,99.81299999999999,234,99.574,10.9,99.81299999999999,234,99.574,10.9,99.81299999999999,234,99.574,10.9,99.81299999999999,234,99.574,10.9,99.81299999999999,234,99.574,10.9,99.81299999999999,234,99.574,10.9,99.81299999999999,234,99.574,10.9,99.81299999999999
WMT,1:2,1000,342,342,15.54,341,99.70700000000001,15.52,99.904,341,99.70700000000001,15.52,99.904,341,99.70700000000001,15.52,99.904,341,99.70700000000001,15.52,99.904,341,99.70700000000001,15.52,99.904,341,99.70700000000001,15.52,99.904,341,99.70700000000001,15.52,99.904,341,99.70700000000001,15.52,99.904,341,99.70700000000001,15.52,99.904,341,99.70700000000001,15.52,99.904,341,99.70700000000001,15.52,99.904,341,99.70700000000001,15.52,99.904,341,99.70700000000001,15.52,99.904
WMT,1:2,2000,667,667,78.91,667,100.0,78.89,99.97,667,100.0,78.89,99.97,667,100.0,78.89,99.97,667,100.0,78.89,99.97,667,100.0,78.89,99.97,667,100.0,78.89,99.97,667,100.0,78.89,99.97,667,100.0,78.89,99.97,667,100.0,78.89,99.97,667,100.0,78.89,99.97,667,100.0,78.89,99.97,667,100.0,78.89,99.97,667,100.0,78.89,99.97
WMT,1:2,5000,1667,1667,18505.53,1667,100.0,18504.18,99.993,1667,100.0,18504.18,99.993,1667,100.0,18504.18,99.993,1667,100.0,18504.18,99.993,1667,100.0,18504.18,99.993,1667,100.0,18504.18,99.993,1667,100.0,18504.18,99.993,1667,100.0,18504.18,99.993,1667,100.0,18504.18,99.993,1667,100.0,18504.18,99.993,1667,100.0,18504.18,99.993,1667,100.0,18504.18,99.993,1667,100.0,18504.18,99.993
WMT,1:2,10000,5026,5039,382270.75,5039,100.0,382270.75,100.0,5039,100.0,382270.75,100.0,5039,100.0,382270.75,100.0,5039,100.0,382270.75,100.0,5039,100.0,382270.75,100.0,5039,100.0,382270.75,100.0,5039,100.0,382270.75,100.0,5039,100.0,382270.75,100.0,5039,100.0,382270.75,100.0,5039,100.0,382270.75,100.0,5039,100.0,382270.75,100.0,5039,100.0,382270.75,100.0,5039,100.0,382270.75,100.0
WMT,1:2,12113,6066,6066,685691.64,6066,100.0,685681.24,99.99799999999999,6066,100.0,685681.24,99.99799999999999,6066,100.0,685681.24,99.99799999999999,6066,100.0,685681.24,99.99799999999999,6066,100.0,685681.24,99.99799999999999,6066,100.0,685681.24,99.99799999999999,6066,100.0,685681.24,99.99799999999999,6066,100.0,685681.24,99.99799999999999,6066,100.0,685681.24,99.99799999999999,6066,100.0,685681.24,99.99799999999999,6066,100.0,685681.24,99.99799999999999,6066,100.0,685681.24,99.99799999999999,6066,100.0,685681.24,99.99799999999999
X,1:2,2,1,1,9.0,1,100.0,9.0,100.0,1,100.0,9.0,100.0,1,100.0,9.0,100.0,1,100.0,9.0,100.0,1,100.0,9.0,100.0,1,100.0,9.0,100.0,1,100.0,9.0,100.0,1,100.0,9.0,100.0,1,100.0,9.0,100.0,1,100.0,9.0,100.0,1,100.0,9.0,100.0,1,100.0,9.0,100.0,1,100.0,9.0,100.0
X,1:2,3,2,2,9.25,1,50.0,4.94,53.378,1,50.0,4.94,53.378,1,50.0,4.94,53.378,1,50.0,4.94,53.378,1,50.0,4.94,53.378,1,50.0,4.94,53.378,1,50.0,4.94,53.378,1,50.0,4.94,53.378,1,50.0,4.94,53.378,1,50.0,4.94,53.378,1,50.0,4.94,53.378,1,50.0,4.94,53.378,1,50.0,4.94,53.378
X,1:2,4,2,2,9.75,2,100.0,9.75,100.0,2,100.0,9.75,100.0,2,100.0,9.75,100.0,2,100.0,9.75,100.0,2,100.0,9.75,100.0,2,100.0,9.75,100.0,2,100.0,9.75,100.0,2,100.0,9.75,100.0,2,100.0,9.75,100.0,2,100.0,9.75,100.0,2,100.0,9.75,100.0,2,100.0,9.75,100.0,2,100.0,9.75,100.0
X,1:2,5,3,3,12.38,3,100.0,12.38,100.0,3,100.0,12.38,100.0,3,100.0,12.38,100.0,3,100.0,12.38,100.0,3,100.0,12.38,100.0,3,100.0,12.38,100.0,3,100.0,12.38,100.0,3,100.0,12.38,100.0,3,100.0,12.38,100.0,3,100.0,12.38,100.0,3,100.0,12.38,100.0,3,100.0,12.38,100.0,3,100.0,12.38,100.0
X,1:2,10,7,8,34.0,7,87.5,30.62,90.074,7,87.5,30.62,90.074,7,87.5,30.62,90.074,7,87.5,30.62,90.074,7,87.5,30.62,90.074,7,87.5,30.62,90.074,7,87.5,30.62,90.074,7,87.5,30.62,90.074,7,87.5,30.62,90.074,7,87.5,30.62,90.074,7,87.5,30.62,90.074,7,87.5,30.62,90.074,7,87.5,30.62,90.074
X,1:2,15,9,10,38.88,10,100.0,38.88,100.0,10,100.0,38.88,100.0,10,100.0,38.88,100.0,10,100.0,38.88,100.0,10,100.0,38.88,100.0,10,100.0,38.88,100.0,10,100.0,38.88,100.0,10,100.0,38.88,100.0,10,100.0,38.88,100.0,10,100.0,38.88,100.0,10,100.0,38.88,100.0,10,100.0,38.88,100.0,10,100.0,38.88,100.0
X,1:2,25,16,17,58.88,17,100.0,58.88,100.0,17,100.0,58.88,100.0,17,100.0,58.88,100.0,17,100.0,58.88,100.0,17,100.0,58.88,100.0,17,100.0,58.88,100.0,17,100.0,58.88,100.0,17,100.0,58.88,100.0,17,100.0,58.88,100.0,17,100.0,58.88,100.0,17,100.0,58.88,100.0,17,100.0,58.88,100.0,17,100.0,58.88,100.0
X,1:2,50,24,24,91.25,24,100.0,91.25,100.0,24,100.0,91.25,100.0,24,100.0,91.25,100.0,24,100.0,91.25,100.0,24,100.0,91.25,100.0,24,100.0,91.25,100.0,24,100.0,91.25,100.0,24,100.0,91.25,100.0,24,100.0,91.25,100.0,24,100.0,91.25,100.0,24,100.0,91.25,100.0,24,100.0,91.25,100.0,24,100.0,91.25,100.0
X,1:2,100,42,42,226.62,42,100.0,226.62,100.0,42,100.0,226.62,100.0,42,100.0,226.62,100.0,42,100.0,226.62,100.0,42,100.0,226.62,100.0,42,100.0,226.62,100.0,42,100.0,226.62,100.0,42,100.0,226.62,100.0,42,100.0,226.62,100.0,42,100.0,226.62,100.0,42,100.0,226.62,100.0,42,100.0,226.62,100.0,42,100.0,226.62,100.0
X,1:2,500,169,170,2301.0,169,99.411,2298.7,99.9,169,99.411,2298.7,99.9,169,99.411,2298.7,99.9,169,99.411,2298.7,99.9,169,99.411,2298.7,99.9,169,99.411,2298.7,99.9,169,99.411,2298.7,99.9,169,99.411,2298.7,99.9,169,99.411,2298.7,99.9,169,99.411,2298.7,99.9,169,99.411,2298.7,99.9,169,99.411,2298.7,99.9,169,99.411,2298.7,99.9
X,1:2,1000,514,517,10871.34,517,100.0,10871.34,100.0,517,100.0,10871.34,100.0,517,100.0,10871.34,100.0,517,100.0,10871.34,100.0,517,100.0,10871.34,100.0,517,100.0,10871.34,100.0,517,100.0,10871.34,100.0,517,100.0,10871.34,100.0,517,100.0,10871.34,100.0,517,100.0,10871.34,100.0,517,100.0,10871.34,100.0,517,100.0,10871.34,100.0,517,100.0,10871.34,100.0
