stock_name,recipe,num_possible_trades,optimal_count,optimal_count_with_gft_zero,optimal_gft,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio
AMZN,3:3,35202,7078,7078,12837039.47,7078,100.0,12837039.47,100.0,7078,100.0,12837039.47,100.0,7078,100.0,12837039.47,100.0,7078,100.0,12837039.47,100.0,7078,100.0,12837039.47,100.0,7078,100.0,12837039.47,100.0,7078,100.0,12837039.47,100.0,7078,100.0,12837039.47,100.0,7078,100.0,12837039.47,100.0,7078,100.0,12837039.47,100.0,7078,100.0,12837039.47,100.0,7078,100.0,12837039.47,100.0,7078,100.0,12837039.47,100.0
B,3:3,2,2,2,16.19,1,50.0,8.11,50.11600000000001,1,50.0,8.11,50.11600000000001,1,50.0,8.11,50.11600000000001,1,50.0,8.11,50.11600000000001,1,50.0,8.11,50.11600000000001,1,50.0,8.11,50.11600000000001,1,50.0,8.11,50.11600000000001,1,50.0,8.11,50.11600000000001,1,50.0,8.11,50.11600000000001,1,50.0,8.11,50.11600000000001,1,50.0,8.11,50.11600000000001,1,50.0,8.11,50.11600000000001,1,50.0,8.11,50.11600000000001
B,3:3,3,3,3,24.69,2,66.666,16.52,66.899,2,66.666,16.52,66.899,2,66.666,16.52,66.899,2,66.666,16.52,66.899,2,66.666,16.52,66.899,2,66.666,16.52,66.899,2,66.666,16.52,66.899,2,66.666,16.52,66.899,2,66.666,16.52,66.899,2,66.666,16.52,66.899,2,66.666,16.52,66.899,2,66.666,16.52,66.899,2,66.666,16.52,66.899
B,3:3,4,4,4,33.31,3,75.0,25.07,75.26899999999998,3,75.0,25.07,75.26899999999998,3,75.0,25.07,75.26899999999998,3,75.0,25.07,75.26899999999998,3,75.0,25.07,75.26899999999998,3,75.0,25.07,75.26899999999998,3,75.0,25.07,75.26899999999998,3,75.0,25.07,75.26899999999998,3,75.0,25.07,75.26899999999998,3,75.0,25.07,75.26899999999998,3,75.0,25.07,75.26899999999998,3,75.0,25.07,75.26899999999998,3,75.0,25.07,75.26899999999998
B,3:3,5,5,5,42.19,4,80.0,33.87,80.296,4,80.0,33.87,80.296,4,80.0,33.87,80.296,4,80.0,33.87,80.296,4,80.0,33.87,80.296,4,80.0,33.87,80.296,4,80.0,33.87,80.296,4,80.0,33.87,80.296,4,80.0,33.87,80.296,4,80.0,33.87,80.296,4,80.0,33.87,80.296,4,80.0,33.87,80.296,4,80.0,33.87,80.296
B,3:3,10,10,10,84.81,9,90.0,76.48,90.176,9,90.0,76.48,90.176,9,90.0,76.48,90.176,9,90.0,76.48,90.176,9,90.0,76.48,90.176,9,90.0,76.48,90.176,9,90.0,76.48,90.176,9,90.0,76.48,90.176,9,90.0,76.48,90.176,9,90.0,76.48,90.176,9,90.0,76.48,90.176,9,90.0,76.48,90.176,9,90.0,76.48,90.176
B,3:3,15,15,15,124.94,14,93.333,116.77,93.465,14,93.333,116.77,93.465,14,93.333,116.77,93.465,14,93.333,116.77,93.465,14,93.333,116.77,93.465,14,93.333,116.77,93.465,14,93.333,116.77,93.465,14,93.333,116.77,93.465,14,93.333,116.77,93.465,14,93.333,116.77,93.465,14,93.333,116.77,93.465,14,93.333,116.77,93.465,14,93.333,116.77,93.465
B,3:3,25,25,25,202.88,24,96.0,194.92,96.078,24,96.0,194.92,96.078,24,96.0,194.92,96.078,24,96.0,194.92,96.078,24,96.0,194.92,96.078,24,96.0,194.92,96.078,24,96.0,194.92,96.078,24,96.0,194.92,96.078,24,96.0,194.92,96.078,24,96.0,194.92,96.078,24,96.0,194.92,96.078,24,96.0,194.92,96.078,24,96.0,194.92,96.078
B,3:3,50,50,50,396.21,49,98.0,388.4,98.029,49,98.0,388.4,98.029,49,98.0,388.4,98.029,49,98.0,388.4,98.029,49,98.0,388.4,98.029,49,98.0,388.4,98.029,49,98.0,388.4,98.029,49,98.0,388.4,98.029,49,98.0,388.4,98.029,49,98.0,388.4,98.029,49,98.0,388.4,98.029,49,98.0,388.4,98.029,49,98.0,388.4,98.029
B,3:3,100,100,100,823.4,99,99.0,815.37,99.026,99,99.0,815.37,99.026,99,99.0,815.37,99.026,99,99.0,815.37,99.026,99,99.0,815.37,99.026,99,99.0,815.37,99.026,99,99.0,815.37,99.026,99,99.0,815.37,99.026,99,99.0,815.37,99.026,99,99.0,815.37,99.026,99,99.0,815.37,99.026,99,99.0,815.37,99.026,99,99.0,815.37,99.026
B,3:3,500,500,500,4988.69,499,99.8,4979.67,99.819,499,99.8,4979.67,99.819,499,99.8,4979.67,99.819,499,99.8,4979.67,99.819,499,99.8,4979.67,99.819,499,99.8,4979.67,99.819,499,99.8,4979.67,99.819,499,99.8,4979.67,99.819,499,99.8,4979.67,99.819,499,99.8,4979.67,99.819,499,99.8,4979.67,99.819,499,99.8,4979.67,99.819,499,99.8,4979.67,99.819
B,3:3,1000,1000,1000,9595.4,999,99.9,9587.15,99.914,999,99.9,9587.15,99.914,999,99.9,9587.15,99.914,999,99.9,9587.15,99.914,999,99.9,9587.15,99.914,999,99.9,9587.15,99.914,999,99.9,9587.15,99.914,999,99.9,9587.15,99.914,999,99.9,9587.15,99.914,999,99.9,9587.15,99.914,999,99.9,9587.15,99.914,999,99.9,9587.15,99.914,999,99.9,9587.15,99.914
B,3:3,2000,1948,1948,19579.46,1948,100.0,19579.46,100.0,1948,100.0,19579.46,100.0,1948,100.0,19579.46,100.0,1948,100.0,19579.46,100.0,1948,100.0,19579.46,100.0,1948,100.0,19579.46,100.0,1948,100.0,19579.46,100.0,1948,100.0,19579.46,100.0,1948,100.0,19579.46,100.0,1948,100.0,19579.46,100.0,1948,100.0,19579.46,100.0,1948,100.0,19579.46,100.0,1948,100.0,19579.46,100.0
B,3:3,5000,4375,4375,68239.85,4374,99.977,68227.46,99.982,4374,99.977,68227.46,99.982,4374,99.977,68227.46,99.982,4374,99.977,68227.46,99.982,4374,99.977,68227.46,99.982,4374,99.977,68227.46,99.982,4374,99.977,68227.46,99.982,4374,99.977,68227.46,99.982,4374,99.977,68227.46,99.982,4374,99.977,68227.46,99.982,4374,99.977,68227.46,99.982,4374,99.977,68227.46,99.982,4374,99.977,68227.46,99.982
B,3:3,10000,6934,6934,406459.18,6934,100.0,406459.18,100.0,6934,100.0,406459.18,100.0,6934,100.0,406459.18,100.0,6934,100.0,406459.18,100.0,6934,100.0,406459.18,100.0,6934,100.0,406459.18,100.0,6934,100.0,406459.18,100.0,6934,100.0,406459.18,100.0,6934,100.0,406459.18,100.0,6934,100.0,406459.18,100.0,6934,100.0,406459.18,100.0,6934,100.0,406459.18,100.0,6934,100.0,406459.18,100.0
B,3:3,20000,13911,13911,801441.15,13911,100.0,801441.15,100.0,13911,100.0,801441.15,100.0,13911,100.0,801441.15,100.0,13911,100.0,801441.15,100.0,13911,100.0,801441.15,100.0,13911,100.0,801441.15,100.0,13911,100.0,801441.15,100.0,13911,100.0,801441.15,100.0,13911,100.0,801441.15,100.0,13911,100.0,801441.15,100.0,13911,100.0,801441.15,100.0,13911,100.0,801441.15,100.0,13911,100.0,801441.15,100.0
B,3:3,50000,14007,14007,857153.55,14006,99.992,857109.4,99.995,14006,99.992,857109.4,99.995,14006,99.992,857109.4,99.995,14006,99.992,857109.4,99.995,14006,99.992,857109.4,99.995,14006,99.992,857109.4,99.995,14006,99.992,857109.4,99.995,14006,99.992,857109.4,99.995,14006,99.992,857109.4,99.995,14006,99.992,857109.4,99.995,14006,99.992,857109.4,99.995,14006,99.992,857109.4,99.995,14006,99.992,857109.4,99.995
B,3:3,61242,14007,14007,857153.55,14006,99.992,857109.4,99.995,14006,99.992,857109.4,99.995,14006,99.992,857109.4,99.995,14006,99.992,857109.4,99.995,14006,99.992,857109.4,99.995,14006,99.992,857109.4,99.995,14006,99.992,857109.4,99.995,14006,99.992,857109.4,99.995,14006,99.992,857109.4,99.995,14006,99.992,857109.4,99.995,14006,99.992,857109.4,99.995,14006,99.992,857109.4,99.995,14006,99.992,857109.4,99.995
BA,3:3,2,2,2,3.4,1,50.0,1.7,50.127,1,50.0,1.7,50.127,1,50.0,1.7,50.127,1,50.0,1.7,50.127,1,50.0,1.7,50.127,1,50.0,1.7,50.127,1,50.0,1.7,50.127,1,50.0,1.7,50.127,1,50.0,1.7,50.127,1,50.0,1.7,50.127,1,50.0,1.7,50.127,1,50.0,1.7,50.127,1,50.0,1.7,50.127
BA,3:3,3,3,3,5.12,2,66.666,3.42,66.817,2,66.666,3.42,66.817,2,66.666,3.42,66.817,2,66.666,3.42,66.817,2,66.666,3.42,66.817,2,66.666,3.42,66.817,2,66.666,3.42,66.817,2,66.666,3.42,66.817,2,66.666,3.42,66.817,2,66.666,3.42,66.817,2,66.666,3.42,66.817,2,66.666,3.42,66.817,2,66.666,3.42,66.817
BA,3:3,4,4,4,6.79,3,75.0,5.1,75.112,3,75.0,5.1,75.112,3,75.0,5.1,75.112,3,75.0,5.1,75.112,3,75.0,5.1,75.112,3,75.0,5.1,75.112,3,75.0,5.1,75.112,3,75.0,5.1,75.112,3,75.0,5.1,75.112,3,75.0,5.1,75.112,3,75.0,5.1,75.112,3,75.0,5.1,75.112,3,75.0,5.1,75.112
BA,3:3,5,5,5,8.47,4,80.0,6.78,80.125,4,80.0,6.78,80.125,4,80.0,6.78,80.125,4,80.0,6.78,80.125,4,80.0,6.78,80.125,4,80.0,6.78,80.125,4,80.0,6.78,80.125,4,80.0,6.78,80.125,4,80.0,6.78,80.125,4,80.0,6.78,80.125,4,80.0,6.78,80.125,4,80.0,6.78,80.125,4,80.0,6.78,80.125
BA,3:3,10,10,10,16.98,9,90.0,15.3,90.073,9,90.0,15.3,90.073,9,90.0,15.3,90.073,9,90.0,15.3,90.073,9,90.0,15.3,90.073,9,90.0,15.3,90.073,9,90.0,15.3,90.073,9,90.0,15.3,90.073,9,90.0,15.3,90.073,9,90.0,15.3,90.073,9,90.0,15.3,90.073,9,90.0,15.3,90.073,9,90.0,15.3,90.073
BA,3:3,15,15,15,25.61,14,93.333,23.92,93.399,14,93.333,23.92,93.399,14,93.333,23.92,93.399,14,93.333,23.92,93.399,14,93.333,23.92,93.399,14,93.333,23.92,93.399,14,93.333,23.92,93.399,14,93.333,23.92,93.399,14,93.333,23.92,93.399,14,93.333,23.92,93.399,14,93.333,23.92,93.399,14,93.333,23.92,93.399,14,93.333,23.92,93.399
BA,3:3,25,25,25,43.8,24,96.0,42.09,96.09,24,96.0,42.09,96.09,24,96.0,42.09,96.09,24,96.0,42.09,96.09,24,96.0,42.09,96.09,24,96.0,42.09,96.09,24,96.0,42.09,96.09,24,96.0,42.09,96.09,24,96.0,42.09,96.09,24,96.0,42.09,96.09,24,96.0,42.09,96.09,24,96.0,42.09,96.09,24,96.0,42.09,96.09
BA,3:3,50,50,50,88.49,49,98.0,86.77,98.056,49,98.0,86.77,98.056,49,98.0,86.77,98.056,49,98.0,86.77,98.056,49,98.0,86.77,98.056,49,98.0,86.77,98.056,49,98.0,86.77,98.056,49,98.0,86.77,98.056,49,98.0,86.77,98.056,49,98.0,86.77,98.056,49,98.0,86.77,98.056,49,98.0,86.77,98.056,49,98.0,86.77,98.056
BA,3:3,100,100,100,168.39,99,99.0,166.83,99.075,99,99.0,166.83,99.075,99,99.0,166.83,99.075,99,99.0,166.83,99.075,99,99.0,166.83,99.075,99,99.0,166.83,99.075,99,99.0,166.83,99.075,99,99.0,166.83,99.075,99,99.0,166.83,99.075,99,99.0,166.83,99.075,99,99.0,166.83,99.075,99,99.0,166.83,99.075,99,99.0,166.83,99.075
BA,3:3,500,500,500,671.14,499,99.8,669.94,99.821,499,99.8,669.94,99.821,499,99.8,669.94,99.821,499,99.8,669.94,99.821,499,99.8,669.94,99.821,499,99.8,669.94,99.821,499,99.8,669.94,99.821,499,99.8,669.94,99.821,499,99.8,669.94,99.821,499,99.8,669.94,99.821,499,99.8,669.94,99.821,499,99.8,669.94,99.821,499,99.8,669.94,99.821
BA,3:3,1000,951,951,1832.34,950,99.894,1830.76,99.914,950,99.894,1830.76,99.914,950,99.894,1830.76,99.914,950,99.894,1830.76,99.914,950,99.894,1830.76,99.914,950,99.894,1830.76,99.914,950,99.894,1830.76,99.914,950,99.894,1830.76,99.914,950,99.894,1830.76,99.914,950,99.894,1830.76,99.914,950,99.894,1830.76,99.914,950,99.894,1830.76,99.914,950,99.894,1830.76,99.914
BA,3:3,2000,1523,1523,6619.08,1522,99.934,6615.82,99.951,1522,99.934,6615.82,99.951,1522,99.934,6615.82,99.951,1522,99.934,6615.82,99.951,1522,99.934,6615.82,99.951,1522,99.934,6615.82,99.951,1522,99.934,6615.82,99.951,1522,99.934,6615.82,99.951,1522,99.934,6615.82,99.951,1522,99.934,6615.82,99.951,1522,99.934,6615.82,99.951,1522,99.934,6615.82,99.951,1522,99.934,6615.82,99.951
BA,3:3,5000,3540,3540,22009.43,3539,99.971,22004.87,99.979,3539,99.971,22004.87,99.979,3539,99.971,22004.87,99.979,3539,99.971,22004.87,99.979,3539,99.971,22004.87,99.979,3539,99.971,22004.87,99.979,3539,99.971,22004.87,99.979,3539,99.971,22004.87,99.979,3539,99.971,22004.87,99.979,3539,99.971,22004.87,99.979,3539,99.971,22004.87,99.979,3539,99.971,22004.87,99.979,3539,99.971,22004.87,99.979
BA,3:3,10000,5878,5878,374100.2,5878,100.0,374100.2,100.0,5878,100.0,374100.2,100.0,5878,100.0,374100.2,100.0,5878,100.0,374100.2,100.0,5878,100.0,374100.2,100.0,5878,100.0,374100.2,100.0,5878,100.0,374100.2,100.0,5878,100.0,374100.2,100.0,5878,100.0,374100.2,100.0,5878,100.0,374100.2,100.0,5878,100.0,374100.2,100.0,5878,100.0,374100.2,100.0,5878,100.0,374100.2,100.0
BA,3:3,20000,11342,11342,2096870.99,11341,99.991,2096745.01,99.994,11341,99.991,2096745.01,99.994,11341,99.991,2096745.01,99.994,11341,99.991,2096745.01,99.994,11341,99.991,2096745.01,99.994,11341,99.991,2096745.01,99.994,11341,99.991,2096745.01,99.994,11341,99.991,2096745.01,99.994,11341,99.991,2096745.01,99.994,11341,99.991,2096745.01,99.994,11341,99.991,2096745.01,99.994,11341,99.991,2096745.01,99.994,11341,99.991,2096745.01,99.994
BA,3:3,50000,17219,17219,3998016.06,17218,99.994,3997853.12,99.996,17218,99.994,3997853.12,99.996,17218,99.994,3997853.12,99.996,17218,99.994,3997853.12,99.996,17218,99.994,3997853.12,99.996,17218,99.994,3997853.12,99.996,17218,99.994,3997853.12,99.996,17218,99.994,3997853.12,99.996,17218,99.994,3997853.12,99.996,17218,99.994,3997853.12,99.996,17218,99.994,3997853.12,99.996,17218,99.994,3997853.12,99.996,17218,99.994,3997853.12,99.996
BA,3:3,88632,17219,17219,3998016.06,17218,99.994,3997853.12,99.996,17218,99.994,3997853.12,99.996,17218,99.994,3997853.12,99.996,17218,99.994,3997853.12,99.996,17218,99.994,3997853.12,99.996,17218,99.994,3997853.12,99.996,17218,99.994,3997853.12,99.996,17218,99.994,3997853.12,99.996,17218,99.994,3997853.12,99.996,17218,99.994,3997853.12,99.996,17218,99.994,3997853.12,99.996,17218,99.994,3997853.12,99.996,17218,99.994,3997853.12,99.996
BAC,3:3,2,2,2,18.53,1,50.0,9.27,50.025,1,50.0,9.27,50.025,1,50.0,9.27,50.025,1,50.0,9.27,50.025,1,50.0,9.27,50.025,1,50.0,9.27,50.025,1,50.0,9.27,50.025,1,50.0,9.27,50.025,1,50.0,9.27,50.025,1,50.0,9.27,50.025,1,50.0,9.27,50.025,1,50.0,9.27,50.025,1,50.0,9.27,50.025
BAC,3:3,3,3,3,27.78,2,66.666,18.52,66.681,2,66.666,18.52,66.681,2,66.666,18.52,66.681,2,66.666,18.52,66.681,2,66.666,18.52,66.681,2,66.666,18.52,66.681,2,66.666,18.52,66.681,2,66.666,18.52,66.681,2,66.666,18.52,66.681,2,66.666,18.52,66.681,2,66.666,18.52,66.681,2,66.666,18.52,66.681,2,66.666,18.52,66.681
BAC,3:3,4,4,4,37.03,3,75.0,27.78,75.009,3,75.0,27.78,75.009,3,75.0,27.78,75.009,3,75.0,27.78,75.009,3,75.0,27.78,75.009,3,75.0,27.78,75.009,3,75.0,27.78,75.009,3,75.0,27.78,75.009,3,75.0,27.78,75.009,3,75.0,27.78,75.009,3,75.0,27.78,75.009,3,75.0,27.78,75.009,3,75.0,27.78,75.009
BAC,3:3,5,5,5,46.28,4,80.0,37.03,80.006,4,80.0,37.03,80.006,4,80.0,37.03,80.006,4,80.0,37.03,80.006,4,80.0,37.03,80.006,4,80.0,37.03,80.006,4,80.0,37.03,80.006,4,80.0,37.03,80.006,4,80.0,37.03,80.006,4,80.0,37.03,80.006,4,80.0,37.03,80.006,4,80.0,37.03,80.006,4,80.0,37.03,80.006
BAC,3:3,10,10,10,93.41,9,90.0,84.11,90.045,9,90.0,84.11,90.045,9,90.0,84.11,90.045,9,90.0,84.11,90.045,9,90.0,84.11,90.045,9,90.0,84.11,90.045,9,90.0,84.11,90.045,9,90.0,84.11,90.045,9,90.0,84.11,90.045,9,90.0,84.11,90.045,9,90.0,84.11,90.045,9,90.0,84.11,90.045,9,90.0,84.11,90.045
BAC,3:3,15,15,15,142.38,14,93.333,133.0,93.414,14,93.333,133.0,93.414,14,93.333,133.0,93.414,14,93.333,133.0,93.414,14,93.333,133.0,93.414,14,93.333,133.0,93.414,14,93.333,133.0,93.414,14,93.333,133.0,93.414,14,93.333,133.0,93.414,14,93.333,133.0,93.414,14,93.333,133.0,93.414,14,93.333,133.0,93.414,14,93.333,133.0,93.414
BAC,3:3,25,25,25,237.19,24,96.0,227.85,96.062,24,96.0,227.85,96.062,24,96.0,227.85,96.062,24,96.0,227.85,96.062,24,96.0,227.85,96.062,24,96.0,227.85,96.062,24,96.0,227.85,96.062,24,96.0,227.85,96.062,24,96.0,227.85,96.062,24,96.0,227.85,96.062,24,96.0,227.85,96.062,24,96.0,227.85,96.062,24,96.0,227.85,96.062
BAC,3:3,50,50,50,469.34,49,98.0,460.21,98.054,49,98.0,460.21,98.054,49,98.0,460.21,98.054,49,98.0,460.21,98.054,49,98.0,460.21,98.054,49,98.0,460.21,98.054,49,98.0,460.21,98.054,49,98.0,460.21,98.054,49,98.0,460.21,98.054,49,98.0,460.21,98.054,49,98.0,460.21,98.054,49,98.0,460.21,98.054,49,98.0,460.21,98.054
BAC,3:3,100,100,100,1155.83,99,99.0,1144.57,99.026,99,99.0,1144.57,99.026,99,99.0,1144.57,99.026,99,99.0,1144.57,99.026,99,99.0,1144.57,99.026,99,99.0,1144.57,99.026,99,99.0,1144.57,99.026,99,99.0,1144.57,99.026,99,99.0,1144.57,99.026,99,99.0,1144.57,99.026,99,99.0,1144.57,99.026,99,99.0,1144.57,99.026,99,99.0,1144.57,99.026
BAC,3:3,500,450,450,5114.16,449,99.777,5105.47,99.83,449,99.777,5105.47,99.83,449,99.777,5105.47,99.83,449,99.777,5105.47,99.83,449,99.777,5105.47,99.83,449,99.777,5105.47,99.83,449,99.777,5105.47,99.83,449,99.777,5105.47,99.83,449,99.777,5105.47,99.83,449,99.777,5105.47,99.83,449,99.777,5105.47,99.83,449,99.777,5105.47,99.83,449,99.777,5105.47,99.83
BAC,3:3,1000,950,950,7199.2,949,99.894,7193.07,99.915,949,99.894,7193.07,99.915,949,99.894,7193.07,99.915,949,99.894,7193.07,99.915,949,99.894,7193.07,99.915,949,99.894,7193.07,99.915,949,99.894,7193.07,99.915,949,99.894,7193.07,99.915,949,99.894,7193.07,99.915,949,99.894,7193.07,99.915,949,99.894,7193.07,99.915,949,99.894,7193.07,99.915,949,99.894,7193.07,99.915
BAC,3:3,2000,1950,1950,12128.94,1949,99.948,12123.71,99.957,1949,99.948,12123.71,99.957,1949,99.948,12123.71,99.957,1949,99.948,12123.71,99.957,1949,99.948,12123.71,99.957,1949,99.948,12123.71,99.957,1949,99.948,12123.71,99.957,1949,99.948,12123.71,99.957,1949,99.948,12123.71,99.957,1949,99.948,12123.71,99.957,1949,99.948,12123.71,99.957,1949,99.948,12123.71,99.957,1949,99.948,12123.71,99.957
BAC,3:3,5000,3516,3525,59489.16,3524,99.971,59476.26,99.978,3524,99.971,59476.26,99.978,3524,99.971,59476.26,99.978,3524,99.971,59476.26,99.978,3524,99.971,59476.26,99.978,3524,99.971,59476.26,99.978,3524,99.971,59476.26,99.978,3524,99.971,59476.26,99.978,3524,99.971,59476.26,99.978,3524,99.971,59476.26,99.978,3524,99.971,59476.26,99.978,3524,99.971,59476.26,99.978,3524,99.971,59476.26,99.978
BAC,3:3,10000,6563,6563,423819.31,6562,99.984,423772.45,99.989,6562,99.984,423772.45,99.989,6562,99.984,423772.45,99.989,6562,99.984,423772.45,99.989,6562,99.984,423772.45,99.989,6562,99.984,423772.45,99.989,6562,99.984,423772.45,99.989,6562,99.984,423772.45,99.989,6562,99.984,423772.45,99.989,6562,99.984,423772.45,99.989,6562,99.984,423772.45,99.989,6562,99.984,423772.45,99.989,6562,99.984,423772.45,99.989
BAC,3:3,20000,13075,13080,787893.95,13079,99.992,787850.2,99.994,13079,99.992,787850.2,99.994,13079,99.992,787850.2,99.994,13079,99.992,787850.2,99.994,13079,99.992,787850.2,99.994,13079,99.992,787850.2,99.994,13079,99.992,787850.2,99.994,13079,99.992,787850.2,99.994,13079,99.992,787850.2,99.994,13079,99.992,787850.2,99.994,13079,99.992,787850.2,99.994,13079,99.992,787850.2,99.994,13079,99.992,787850.2,99.994
BAC,3:3,50000,15863,15863,1021292.14,15862,99.993,1021244.93,99.995,15862,99.993,1021244.93,99.995,15862,99.993,1021244.93,99.995,15862,99.993,1021244.93,99.995,15862,99.993,1021244.93,99.995,15862,99.993,1021244.93,99.995,15862,99.993,1021244.93,99.995,15862,99.993,1021244.93,99.995,15862,99.993,1021244.93,99.995,15862,99.993,1021244.93,99.995,15862,99.993,1021244.93,99.995,15862,99.993,1021244.93,99.995,15862,99.993,1021244.93,99.995
BAC,3:3,71958,15863,15863,1021292.14,15862,99.993,1021244.93,99.995,15862,99.993,1021244.93,99.995,15862,99.993,1021244.93,99.995,15862,99.993,1021244.93,99.995,15862,99.993,1021244.93,99.995,15862,99.993,1021244.93,99.995,15862,99.993,1021244.93,99.995,15862,99.993,1021244.93,99.995,15862,99.993,1021244.93,99.995,15862,99.993,1021244.93,99.995,15862,99.993,1021244.93,99.995,15862,99.993,1021244.93,99.995,15862,99.993,1021244.93,99.995
C,3:3,2,2,2,65.21,1,50.0,32.62,50.024,1,50.0,32.62,50.024,1,50.0,32.62,50.024,1,50.0,32.62,50.024,1,50.0,32.62,50.024,1,50.0,32.62,50.024,1,50.0,32.62,50.024,1,50.0,32.62,50.024,1,50.0,32.62,50.024,1,50.0,32.62,50.024,1,50.0,32.62,50.024,1,50.0,32.62,50.024,1,50.0,32.62,50.024
C,3:3,3,3,3,97.78,2,66.666,65.22,66.693,2,66.666,65.22,66.693,2,66.666,65.22,66.693,2,66.666,65.22,66.693,2,66.666,65.22,66.693,2,66.666,65.22,66.693,2,66.666,65.22,66.693,2,66.666,65.22,66.693,2,66.666,65.22,66.693,2,66.666,65.22,66.693,2,66.666,65.22,66.693,2,66.666,65.22,66.693,2,66.666,65.22,66.693
C,3:3,4,4,4,130.05,3,75.0,97.62,75.065,3,75.0,97.62,75.065,3,75.0,97.62,75.065,3,75.0,97.62,75.065,3,75.0,97.62,75.065,3,75.0,97.62,75.065,3,75.0,97.62,75.065,3,75.0,97.62,75.065,3,75.0,97.62,75.065,3,75.0,97.62,75.065,3,75.0,97.62,75.065,3,75.0,97.62,75.065,3,75.0,97.62,75.065
C,3:3,5,5,5,162.37,4,80.0,129.97,80.044,4,80.0,129.97,80.044,4,80.0,129.97,80.044,4,80.0,129.97,80.044,4,80.0,129.97,80.044,4,80.0,129.97,80.044,4,80.0,129.97,80.044,4,80.0,129.97,80.044,4,80.0,129.97,80.044,4,80.0,129.97,80.044,4,80.0,129.97,80.044,4,80.0,129.97,80.044,4,80.0,129.97,80.044
C,3:3,10,10,10,327.33,9,90.0,294.78,90.055,9,90.0,294.78,90.055,9,90.0,294.78,90.055,9,90.0,294.78,90.055,9,90.0,294.78,90.055,9,90.0,294.78,90.055,9,90.0,294.78,90.055,9,90.0,294.78,90.055,9,90.0,294.78,90.055,9,90.0,294.78,90.055,9,90.0,294.78,90.055,9,90.0,294.78,90.055,9,90.0,294.78,90.055
C,3:3,15,15,15,490.06,14,93.333,457.55,93.366,14,93.333,457.55,93.366,14,93.333,457.55,93.366,14,93.333,457.55,93.366,14,93.333,457.55,93.366,14,93.333,457.55,93.366,14,93.333,457.55,93.366,14,93.333,457.55,93.366,14,93.333,457.55,93.366,14,93.333,457.55,93.366,14,93.333,457.55,93.366,14,93.333,457.55,93.366,14,93.333,457.55,93.366
C,3:3,25,25,25,814.75,24,96.0,782.28,96.015,24,96.0,782.28,96.015,24,96.0,782.28,96.015,24,96.0,782.28,96.015,24,96.0,782.28,96.015,24,96.0,782.28,96.015,24,96.0,782.28,96.015,24,96.0,782.28,96.015,24,96.0,782.28,96.015,24,96.0,782.28,96.015,24,96.0,782.28,96.015,24,96.0,782.28,96.015,24,96.0,782.28,96.015
C,3:3,50,50,50,1631.99,49,98.0,1599.5,98.009,49,98.0,1599.5,98.009,49,98.0,1599.5,98.009,49,98.0,1599.5,98.009,49,98.0,1599.5,98.009,49,98.0,1599.5,98.009,49,98.0,1599.5,98.009,49,98.0,1599.5,98.009,49,98.0,1599.5,98.009,49,98.0,1599.5,98.009,49,98.0,1599.5,98.009,49,98.0,1599.5,98.009,49,98.0,1599.5,98.009
C,3:3,100,100,100,3300.5,99,99.0,3267.82,99.01,99,99.0,3267.82,99.01,99,99.0,3267.82,99.01,99,99.0,3267.82,99.01,99,99.0,3267.82,99.01,99,99.0,3267.82,99.01,99,99.0,3267.82,99.01,99,99.0,3267.82,99.01,99,99.0,3267.82,99.01,99,99.0,3267.82,99.01,99,99.0,3267.82,99.01,99,99.0,3267.82,99.01,99,99.0,3267.82,99.01
