stock_name,recipe,num_possible_trades,optimal_count,optimal_count_with_gft_zero,optimal_gft,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio
AMAT,1:16,10,10,10,15.08,9,9,9,9,90.0,90.0,90.0,90.0,13.8,13.8,13.8,13.8,91.538,91.538,91.538,91.538,9,9,9,9,90.0,90.0,90.0,90.0,13.8,13.8,13.8,13.8,91.538,91.538,91.538,91.538,9,9,9,9,90.0,90.0,90.0,90.0,13.8,13.8,13.8,13.8,91.538,91.538,91.538,91.538,9,9,9,9,90.0,90.0,90.0,90.0,13.8,13.8,13.8,13.8,91.538,91.538,91.538,91.538,9,9,9,9,90.0,90.0,90.0,90.0,13.8,13.8,13.8,13.8,91.538,91.538,91.538,91.538,9,9,9,9,90.0,90.0,90.0,90.0,13.8,13.8,13.8,13.8,91.538,91.538,91.538,91.538,9,9,9,9,90.0,90.0,90.0,90.0,13.8,13.8,13.8,13.8,91.538,91.538,91.538,91.538,9,9,9,9,90.0,90.0,90.0,90.0,13.8,13.8,13.8,13.8,91.538,91.538,91.538,91.538
AMAT,1:16,15,15,15,22.61,14,14,14,14,93.333,93.333,93.333,93.333,21.34,21.34,21.34,21.34,94.357,94.357,94.357,94.357,14,14,14,14,93.333,93.333,93.333,93.333,21.34,21.34,21.34,21.34,94.357,94.357,94.357,94.357,14,14,14,14,93.333,93.333,93.333,93.333,21.34,21.34,21.34,21.34,94.357,94.357,94.357,94.357,14,14,14,14,93.333,93.333,93.333,93.333,21.34,21.34,21.34,21.34,94.357,94.357,94.357,94.357,14,14,14,14,93.333,93.333,93.333,93.333,21.34,21.34,21.34,21.34,94.357,94.357,94.357,94.357,14,14,14,14,93.333,93.333,93.333,93.333,21.34,21.34,21.34,21.34,94.357,94.357,94.357,94.357,14,14,14,14,93.333,93.333,93.333,93.333,21.34,21.34,21.34,21.34,94.357,94.357,94.357,94.357,14,14,14,14,93.333,93.333,93.333,93.333,21.34,21.34,21.34,21.34,94.357,94.357,94.357,94.357
AMAT,1:16,25,25,25,37.1,24,24,24,24,96.0,96.0,96.0,96.0,35.82,35.82,35.82,35.82,96.56,96.56,96.56,96.56,24,24,24,24,96.0,96.0,96.0,96.0,35.82,35.82,35.82,35.82,96.56,96.56,96.56,96.56,24,24,24,24,96.0,96.0,96.0,96.0,35.82,35.82,35.82,35.82,96.56,96.56,96.56,96.56,24,24,24,24,96.0,96.0,96.0,96.0,35.82,35.82,35.82,35.82,96.56,96.56,96.56,96.56,24,24,24,24,96.0,96.0,96.0,96.0,35.82,35.82,35.82,35.82,96.56,96.56,96.56,96.56,24,24,24,24,96.0,96.0,96.0,96.0,35.82,35.82,35.82,35.82,96.56,96.56,96.56,96.56,24,24,24,24,96.0,96.0,96.0,96.0,35.82,35.82,35.82,35.82,96.56,96.56,96.56,96.56,24,24,24,24,96.0,96.0,96.0,96.0,35.82,35.82,35.82,35.82,96.56,96.56,96.56,96.56
AMAT,1:16,50,50,50,77.39,49,49,49,49,98.0,98.0,98.0,98.0,76.11,76.11,76.11,76.11,98.351,98.351,98.351,98.351,49,49,49,49,98.0,98.0,98.0,98.0,76.11,76.11,76.11,76.11,98.351,98.351,98.351,98.351,49,49,49,49,98.0,98.0,98.0,98.0,76.11,76.11,76.11,76.11,98.351,98.351,98.351,98.351,49,49,49,49,98.0,98.0,98.0,98.0,76.11,76.11,76.11,76.11,98.351,98.351,98.351,98.351,49,49,49,49,98.0,98.0,98.0,98.0,76.11,76.11,76.11,76.11,98.351,98.351,98.351,98.351,49,49,49,49,98.0,98.0,98.0,98.0,76.11,76.11,76.11,76.11,98.351,98.351,98.351,98.351,49,49,49,49,98.0,98.0,98.0,98.0,76.11,76.11,76.11,76.11,98.351,98.351,98.351,98.351,49,49,49,49,98.0,98.0,98.0,98.0,76.11,76.11,76.11,76.11,98.351,98.351,98.351,98.351
AMAT,1:16,100,100,100,175.02,99,99,99,99,99.0,99.0,99.0,99.0,173.74,173.74,173.74,173.74,99.271,99.271,99.271,99.271,99,99,99,99,99.0,99.0,99.0,99.0,173.74,173.74,173.74,173.74,99.271,99.271,99.271,99.271,99,99,99,99,99.0,99.0,99.0,99.0,173.74,173.74,173.74,173.74,99.271,99.271,99.271,99.271,99,99,99,99,99.0,99.0,99.0,99.0,173.74,173.74,173.74,173.74,99.271,99.271,99.271,99.271,99,99,99,99,99.0,99.0,99.0,99.0,173.74,173.74,173.74,173.74,99.271,99.271,99.271,99.271,99,99,99,99,99.0,99.0,99.0,99.0,173.74,173.74,173.74,173.74,99.271,99.271,99.271,99.271,99,99,99,99,99.0,99.0,99.0,99.0,173.74,173.74,173.74,173.74,99.271,99.271,99.271,99.271,99,99,99,99,99.0,99.0,99.0,99.0,173.74,173.74,173.74,173.74,99.271,99.271,99.271,99.271
AMAT,1:16,500,499,499,1243.02,498,498,498,498,99.799,99.799,99.799,99.799,1241.65,1241.65,1241.65,1241.65,99.89,99.89,99.89,99.89,498,498,498,498,99.799,99.799,99.799,99.799,1241.65,1241.65,1241.65,1241.65,99.89,99.89,99.89,99.89,498,498,498,498,99.799,99.799,99.799,99.799,1241.65,1241.65,1241.65,1241.65,99.89,99.89,99.89,99.89,498,498,498,498,99.799,99.799,99.799,99.799,1241.65,1241.65,1241.65,1241.65,99.89,99.89,99.89,99.89,498,498,498,498,99.799,99.799,99.799,99.799,1241.65,1241.65,1241.65,1241.65,99.89,99.89,99.89,99.89,498,498,498,498,99.799,99.799,99.799,99.799,1241.65,1241.65,1241.65,1241.65,99.89,99.89,99.89,99.89,498,498,498,498,99.799,99.799,99.799,99.799,1241.65,1241.65,1241.65,1241.65,99.89,99.89,99.89,99.89,498,498,498,498,99.799,99.799,99.799,99.799,1241.65,1241.65,1241.65,1241.65,99.89,99.89,99.89,99.89
AMAT,1:16,1000,999,999,3015.05,998,998,998,998,99.899,99.899,99.899,99.899,3013.67,3013.67,3013.67,3013.67,99.954,99.954,99.954,99.954,998,998,998,998,99.899,99.899,99.899,99.899,3013.67,3013.67,3013.67,3013.67,99.954,99.954,99.954,99.954,998,998,998,998,99.899,99.899,99.899,99.899,3013.67,3013.67,3013.67,3013.67,99.954,99.954,99.954,99.954,998,998,998,998,99.899,99.899,99.899,99.899,3013.67,3013.67,3013.67,3013.67,99.954,99.954,99.954,99.954,998,998,998,998,99.899,99.899,99.899,99.899,3013.67,3013.67,3013.67,3013.67,99.954,99.954,99.954,99.954,998,998,998,998,99.899,99.899,99.899,99.899,3013.67,3013.67,3013.67,3013.67,99.954,99.954,99.954,99.954,998,998,998,998,99.899,99.899,99.899,99.899,3013.67,3013.67,3013.67,3013.67,99.954,99.954,99.954,99.954,998,998,998,998,99.899,99.899,99.899,99.899,3013.67,3013.67,3013.67,3013.67,99.954,99.954,99.954,99.954
AMAT,1:16,2000,1327,1327,4866.13,1323,1323,1323,1323,99.698,99.698,99.698,99.698,4860.99,4860.99,4860.99,4860.99,99.894,99.894,99.894,99.894,1327,1327,1327,1327,100.0,100.0,100.0,100.0,4866.13,4866.13,4866.13,4866.13,100.0,100.0,100.0,100.0,1323,1323,1323,1323,99.698,99.698,99.698,99.698,4860.99,4860.99,4860.99,4860.99,99.894,99.894,99.894,99.894,1327,1327,1327,1327,100.0,100.0,100.0,100.0,4866.13,4866.13,4866.13,4866.13,100.0,100.0,100.0,100.0,1323,1323,1323,1323,99.698,99.698,99.698,99.698,4860.99,4860.99,4860.99,4860.99,99.894,99.894,99.894,99.894,1327,1327,1327,1327,100.0,100.0,100.0,100.0,4866.13,4866.13,4866.13,4866.13,100.0,100.0,100.0,100.0,1323,1323,1323,1323,99.698,99.698,99.698,99.698,4860.99,4860.99,4860.99,4860.99,99.894,99.894,99.894,99.894,1327,1327,1327,1327,100.0,100.0,100.0,100.0,4866.13,4866.13,4866.13,4866.13,100.0,100.0,100.0,100.0
AMAT,1:16,5000,2537,2537,200951.53,2529,2529,2529,2529,99.684,99.684,99.684,99.684,200916.38,200916.38,200916.38,200916.38,99.983,99.983,99.983,99.983,2536,2536,2536,2536,99.96,99.96,99.96,99.96,200947.14,200947.14,200947.14,200947.14,99.998,99.998,99.998,99.998,2529,2529,2529,2529,99.684,99.684,99.684,99.684,200916.38,200916.38,200916.38,200916.38,99.983,99.983,99.983,99.983,2536,2536,2536,2536,99.96,99.96,99.96,99.96,200947.14,200947.14,200947.14,200947.14,99.998,99.998,99.998,99.998,2529,2529,2529,2529,99.684,99.684,99.684,99.684,200916.38,200916.38,200916.38,200916.38,99.983,99.983,99.983,99.983,2536,2536,2536,2536,99.96,99.96,99.96,99.96,200947.14,200947.14,200947.14,200947.14,99.998,99.998,99.998,99.998,2529,2529,2529,2529,99.684,99.684,99.684,99.684,200916.38,200916.38,200916.38,200916.38,99.983,99.983,99.983,99.983,2536,2536,2536,2536,99.96,99.96,99.96,99.96,200947.14,200947.14,200947.14,200947.14,99.998,99.998,99.998,99.998
AMAT,1:16,10000,5034,5037,1675379.12,5031,5031,5031,5031,99.88,99.88,99.88,99.88,1674809.9,1674809.9,1674809.9,1674809.9,99.966,99.966,99.966,99.966,5036,5036,5036,5036,99.98,99.98,99.98,99.98,1675236.13,1675236.13,1675236.13,1675236.13,99.991,99.991,99.991,99.991,5031,5031,5031,5031,99.88,99.88,99.88,99.88,1674809.9,1674809.9,1674809.9,1674809.9,99.966,99.966,99.966,99.966,5036,5036,5036,5036,99.98,99.98,99.98,99.98,1675236.13,1675236.13,1675236.13,1675236.13,99.991,99.991,99.991,99.991,5031,5031,5031,5031,99.88,99.88,99.88,99.88,1674809.9,1674809.9,1674809.9,1674809.9,99.966,99.966,99.966,99.966,5036,5036,5036,5036,99.98,99.98,99.98,99.98,1675236.13,1675236.13,1675236.13,1675236.13,99.991,99.991,99.991,99.991,5031,5031,5031,5031,99.88,99.88,99.88,99.88,1674809.9,1674809.9,1674809.9,1674809.9,99.966,99.966,99.966,99.966,5036,5036,5036,5036,99.98,99.98,99.98,99.98,1675236.13,1675236.13,1675236.13,1675236.13,99.991,99.991,99.991,99.991
AMAT,1:16,20000,10072,10072,3368046.12,10068,10068,10068,10068,99.96,99.96,99.96,99.96,3367275.76,3367275.76,3367275.76,3367275.76,99.977,99.977,99.977,99.977,10072,10072,10072,10072,100.0,100.0,100.0,100.0,3368046.12,3368046.12,3368046.12,3368046.12,100.0,100.0,100.0,100.0,10068,10068,10068,10068,99.96,99.96,99.96,99.96,3367275.76,3367275.76,3367275.76,3367275.76,99.977,99.977,99.977,99.977,10072,10072,10072,10072,100.0,100.0,100.0,100.0,3368046.12,3368046.12,3368046.12,3368046.12,100.0,100.0,100.0,100.0,10068,10068,10068,10068,99.96,99.96,99.96,99.96,3367275.76,3367275.76,3367275.76,3367275.76,99.977,99.977,99.977,99.977,10072,10072,10072,10072,100.0,100.0,100.0,100.0,3368046.12,3368046.12,3368046.12,3368046.12,100.0,100.0,100.0,100.0,10068,10068,10068,10068,99.96,99.96,99.96,99.96,3367275.76,3367275.76,3367275.76,3367275.76,99.977,99.977,99.977,99.977,10072,10072,10072,10072,100.0,100.0,100.0,100.0,3368046.12,3368046.12,3368046.12,3368046.12,100.0,100.0,100.0,100.0
AMAT,1:16,20414,10258,10259,3633376.94,10250,10250,10250,10250,99.912,99.912,99.912,99.912,3631702.9,3631702.9,3631702.9,3631702.9,99.954,99.954,99.954,99.954,10258,10258,10258,10258,99.99,99.99,99.99,99.99,3633232.01,3633232.01,3633232.01,3633232.01,99.996,99.996,99.996,99.996,10250,10250,10250,10250,99.912,99.912,99.912,99.912,3631702.9,3631702.9,3631702.9,3631702.9,99.954,99.954,99.954,99.954,10258,10258,10258,10258,99.99,99.99,99.99,99.99,3633232.01,3633232.01,3633232.01,3633232.01,99.996,99.996,99.996,99.996,10250,10250,10250,10250,99.912,99.912,99.912,99.912,3631702.9,3631702.9,3631702.9,3631702.9,99.954,99.954,99.954,99.954,10258,10258,10258,10258,99.99,99.99,99.99,99.99,3633232.01,3633232.01,3633232.01,3633232.01,99.996,99.996,99.996,99.996,10250,10250,10250,10250,99.912,99.912,99.912,99.912,3631702.9,3631702.9,3631702.9,3631702.9,99.954,99.954,99.954,99.954,10258,10258,10258,10258,99.99,99.99,99.99,99.99,3633232.01,3633232.01,3633232.01,3633232.01,99.996,99.996,99.996,99.996
AMZN,1:16,2,1,1,8.5,1,1,1,1,100.0,100.0,100.0,100.0,8.5,8.5,8.5,8.5,100.0,100.0,100.0,100.0,1,1,1,1,100.0,100.0,100.0,100.0,8.5,8.5,8.5,8.5,100.0,100.0,100.0,100.0,1,1,1,1,100.0,100.0,100.0,100.0,8.5,8.5,8.5,8.5,100.0,100.0,100.0,100.0,1,1,1,1,100.0,100.0,100.0,100.0,8.5,8.5,8.5,8.5,100.0,100.0,100.0,100.0,1,1,1,1,100.0,100.0,100.0,100.0,8.5,8.5,8.5,8.5,100.0,100.0,100.0,100.0,1,1,1,1,100.0,100.0,100.0,100.0,8.5,8.5,8.5,8.5,100.0,100.0,100.0,100.0,1,1,1,1,100.0,100.0,100.0,100.0,8.5,8.5,8.5,8.5,100.0,100.0,100.0,100.0,1,1,1,1,100.0,100.0,100.0,100.0,8.5,8.5,8.5,8.5,100.0,100.0,100.0,100.0
AMZN,1:16,3,2,2,12.0,1,1,1,1,50.0,50.0,50.0,50.0,10.17,10.17,10.17,10.17,84.72,84.72,84.72,84.72,1,1,1,1,50.0,50.0,50.0,50.0,10.17,10.17,10.17,10.17,84.72,84.72,84.72,84.72,1,1,1,1,50.0,50.0,50.0,50.0,10.17,10.17,10.17,10.17,84.72,84.72,84.72,84.72,1,1,1,1,50.0,50.0,50.0,50.0,10.17,10.17,10.17,10.17,84.72,84.72,84.72,84.72,1,1,1,1,50.0,50.0,50.0,50.0,10.17,10.17,10.17,10.17,84.72,84.72,84.72,84.72,1,1,1,1,50.0,50.0,50.0,50.0,10.17,10.17,10.17,10.17,84.72,84.72,84.72,84.72,1,1,1,1,50.0,50.0,50.0,50.0,10.17,10.17,10.17,10.17,84.72,84.72,84.72,84.72,1,1,1,1,50.0,50.0,50.0,50.0,10.17,10.17,10.17,10.17,84.72,84.72,84.72,84.72
AMZN,1:16,4,2,2,15.83,2,2,2,2,100.0,100.0,100.0,100.0,15.83,15.83,15.83,15.83,100.0,100.0,100.0,100.0,2,2,2,2,100.0,100.0,100.0,100.0,15.83,15.83,15.83,15.83,100.0,100.0,100.0,100.0,2,2,2,2,100.0,100.0,100.0,100.0,15.83,15.83,15.83,15.83,100.0,100.0,100.0,100.0,2,2,2,2,100.0,100.0,100.0,100.0,15.83,15.83,15.83,15.83,100.0,100.0,100.0,100.0,2,2,2,2,100.0,100.0,100.0,100.0,15.83,15.83,15.83,15.83,100.0,100.0,100.0,100.0,2,2,2,2,100.0,100.0,100.0,100.0,15.83,15.83,15.83,15.83,100.0,100.0,100.0,100.0,2,2,2,2,100.0,100.0,100.0,100.0,15.83,15.83,15.83,15.83,100.0,100.0,100.0,100.0,2,2,2,2,100.0,100.0,100.0,100.0,15.83,15.83,15.83,15.83,100.0,100.0,100.0,100.0
AMZN,1:16,5,3,3,18.0,2,2,2,2,66.666,66.666,66.666,66.666,17.0,17.0,17.0,17.0,94.442,94.442,94.442,94.442,2,2,2,2,66.666,66.666,66.666,66.666,17.0,17.0,17.0,17.0,94.442,94.442,94.442,94.442,2,2,2,2,66.666,66.666,66.666,66.666,17.0,17.0,17.0,17.0,94.442,94.442,94.442,94.442,2,2,2,2,66.666,66.666,66.666,66.666,17.0,17.0,17.0,17.0,94.442,94.442,94.442,94.442,2,2,2,2,66.666,66.666,66.666,66.666,17.0,17.0,17.0,17.0,94.442,94.442,94.442,94.442,2,2,2,2,66.666,66.666,66.666,66.666,17.0,17.0,17.0,17.0,94.442,94.442,94.442,94.442,2,2,2,2,66.666,66.666,66.666,66.666,17.0,17.0,17.0,17.0,94.442,94.442,94.442,94.442,2,2,2,2,66.666,66.666,66.666,66.666,17.0,17.0,17.0,17.0,94.442,94.442,94.442,94.442
AMZN,1:16,10,6,6,34.17,4,4,4,4,66.666,66.666,66.666,66.666,30.33,30.33,30.33,30.33,88.779,88.779,88.779,88.779,5,5,5,5,83.333,83.333,83.333,83.333,32.25,32.25,32.25,32.25,94.39,94.39,94.39,94.39,4,4,4,4,66.666,66.666,66.666,66.666,30.33,30.33,30.33,30.33,88.779,88.779,88.779,88.779,5,5,5,5,83.333,83.333,83.333,83.333,32.25,32.25,32.25,32.25,94.39,94.39,94.39,94.39,4,4,4,4,66.666,66.666,66.666,66.666,30.33,30.33,30.33,30.33,88.779,88.779,88.779,88.779,5,5,5,5,83.333,83.333,83.333,83.333,32.25,32.25,32.25,32.25,94.39,94.39,94.39,94.39,4,4,4,4,66.666,66.666,66.666,66.666,30.33,30.33,30.33,30.33,88.779,88.779,88.779,88.779,5,5,5,5,83.333,83.333,83.333,83.333,32.25,32.25,32.25,32.25,94.39,94.39,94.39,94.39
AMZN,1:16,15,9,9,42.84,7,7,7,7,77.777,77.777,77.777,77.777,40.91,40.91,40.91,40.91,95.502,95.502,95.502,95.502,8,8,8,8,88.888,88.888,88.888,88.888,41.87,41.87,41.87,41.87,97.751,97.751,97.751,97.751,7,7,7,7,77.777,77.777,77.777,77.777,40.91,40.91,40.91,40.91,95.502,95.502,95.502,95.502,8,8,8,8,88.888,88.888,88.888,88.888,41.87,41.87,41.87,41.87,97.751,97.751,97.751,97.751,7,7,7,7,77.777,77.777,77.777,77.777,40.91,40.91,40.91,40.91,95.502,95.502,95.502,95.502,8,8,8,8,88.888,88.888,88.888,88.888,41.87,41.87,41.87,41.87,97.751,97.751,97.751,97.751,7,7,7,7,77.777,77.777,77.777,77.777,40.91,40.91,40.91,40.91,95.502,95.502,95.502,95.502,8,8,8,8,88.888,88.888,88.888,88.888,41.87,41.87,41.87,41.87,97.751,97.751,97.751,97.751
AMZN,1:16,25,15,15,55.59,14,14,14,14,93.333,93.333,93.333,93.333,54.17,54.17,54.17,54.17,97.451,97.451,97.451,97.451,14,14,14,14,93.333,93.333,93.333,93.333,54.17,54.17,54.17,54.17,97.451,97.451,97.451,97.451,14,14,14,14,93.333,93.333,93.333,93.333,54.17,54.17,54.17,54.17,97.451,97.451,97.451,97.451,14,14,14,14,93.333,93.333,93.333,93.333,54.17,54.17,54.17,54.17,97.451,97.451,97.451,97.451,14,14,14,14,93.333,93.333,93.333,93.333,54.17,54.17,54.17,54.17,97.451,97.451,97.451,97.451,14,14,14,14,93.333,93.333,93.333,93.333,54.17,54.17,54.17,54.17,97.451,97.451,97.451,97.451,14,14,14,14,93.333,93.333,93.333,93.333,54.17,54.17,54.17,54.17,97.451,97.451,97.451,97.451,14,14,14,14,93.333,93.333,93.333,93.333,54.17,54.17,54.17,54.17,97.451,97.451,97.451,97.451
AMZN,1:16,50,27,28,246.52,26,26,26,26,92.857,92.857,92.857,92.857,238.98,238.98,238.98,238.98,96.941,96.941,96.941,96.941,27,27,27,27,96.428,96.428,96.428,96.428,244.98,244.98,244.98,244.98,99.378,99.378,99.378,99.378,26,26,26,26,92.857,92.857,92.857,92.857,238.98,238.98,238.98,238.98,96.941,96.941,96.941,96.941,27,27,27,27,96.428,96.428,96.428,96.428,244.98,244.98,244.98,244.98,99.378,99.378,99.378,99.378,26,26,26,26,92.857,92.857,92.857,92.857,238.98,238.98,238.98,238.98,96.941,96.941,96.941,96.941,27,27,27,27,96.428,96.428,96.428,96.428,244.98,244.98,244.98,244.98,99.378,99.378,99.378,99.378,26,26,26,26,92.857,92.857,92.857,92.857,238.98,238.98,238.98,238.98,96.941,96.941,96.941,96.941,27,27,27,27,96.428,96.428,96.428,96.428,244.98,244.98,244.98,244.98,99.378,99.378,99.378,99.378
AMZN,1:16,100,55,55,1060.87,53,53,53,53,96.363,96.363,96.363,96.363,1046.05,1046.05,1046.05,1046.05,98.603,98.603,98.603,98.603,55,55,55,55,100.0,100.0,100.0,100.0,1060.87,1060.87,1060.87,1060.87,100.0,100.0,100.0,100.0,53,53,53,53,96.363,96.363,96.363,96.363,1046.05,1046.05,1046.05,1046.05,98.603,98.603,98.603,98.603,55,55,55,55,100.0,100.0,100.0,100.0,1060.87,1060.87,1060.87,1060.87,100.0,100.0,100.0,100.0,53,53,53,53,96.363,96.363,96.363,96.363,1046.05,1046.05,1046.05,1046.05,98.603,98.603,98.603,98.603,55,55,55,55,100.0,100.0,100.0,100.0,1060.87,1060.87,1060.87,1060.87,100.0,100.0,100.0,100.0,53,53,53,53,96.363,96.363,96.363,96.363,1046.05,1046.05,1046.05,1046.05,98.603,98.603,98.603,98.603,55,55,55,55,100.0,100.0,100.0,100.0,1060.87,1060.87,1060.87,1060.87,100.0,100.0,100.0,100.0
AMZN,1:16,500,254,254,143797.99,253,253,253,253,99.606,99.606,99.606,99.606,143742.33,143742.33,143742.33,143742.33,99.961,99.961,99.961,99.961,253,253,253,253,99.606,99.606,99.606,99.606,143742.33,143742.33,143742.33,143742.33,99.961,99.961,99.961,99.961,253,253,253,253,99.606,99.606,99.606,99.606,143742.33,143742.33,143742.33,143742.33,99.961,99.961,99.961,99.961,253,253,253,253,99.606,99.606,99.606,99.606,143742.33,143742.33,143742.33,143742.33,99.961,99.961,99.961,99.961,253,253,253,253,99.606,99.606,99.606,99.606,143742.33,143742.33,143742.33,143742.33,99.961,99.961,99.961,99.961,253,253,253,253,99.606,99.606,99.606,99.606,143742.33,143742.33,143742.33,143742.33,99.961,99.961,99.961,99.961,253,253,253,253,99.606,99.606,99.606,99.606,143742.33,143742.33,143742.33,143742.33,99.961,99.961,99.961,99.961,253,253,253,253,99.606,99.606,99.606,99.606,143742.33,143742.33,143742.33,143742.33,99.961,99.961,99.961,99.961
AMZN,1:16,1000,503,503,410342.8,503,503,503,503,100.0,100.0,100.0,100.0,410342.8,410342.8,410342.8,410342.8,100.0,100.0,100.0,100.0,503,503,503,503,100.0,100.0,100.0,100.0,410342.8,410342.8,410342.8,410342.8,100.0,100.0,100.0,100.0,503,503,503,503,100.0,100.0,100.0,100.0,410342.8,410342.8,410342.8,410342.8,100.0,100.0,100.0,100.0,503,503,503,503,100.0,100.0,100.0,100.0,410342.8,410342.8,410342.8,410342.8,100.0,100.0,100.0,100.0,503,503,503,503,100.0,100.0,100.0,100.0,410342.8,410342.8,410342.8,410342.8,100.0,100.0,100.0,100.0,503,503,503,503,100.0,100.0,100.0,100.0,410342.8,410342.8,410342.8,410342.8,100.0,100.0,100.0,100.0,503,503,503,503,100.0,100.0,100.0,100.0,410342.8,410342.8,410342.8,410342.8,100.0,100.0,100.0,100.0,503,503,503,503,100.0,100.0,100.0,100.0,410342.8,410342.8,410342.8,410342.8,100.0,100.0,100.0,100.0
