stock_name,recipe,num_possible_trades,optimal_count,optimal_count_with_gft_zero,optimal_gft,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio
JBLU,1:8,3,3,3,28.59,2,2,2,66.666,66.666,66.666,20.66,20.66,20.66,72.277,72.277,72.277,2,2,2,66.666,66.666,66.666,20.66,20.66,20.66,72.277,72.277,72.277,2,2,2,66.666,66.666,66.666,20.66,20.66,20.66,72.277,72.277,72.277,2,2,2,66.666,66.666,66.666,20.66,20.66,20.66,72.277,72.277,72.277,2,2,2,66.666,66.666,66.666,20.66,20.66,20.66,72.277,72.277,72.277,2,2,2,66.666,66.666,66.666,20.66,20.66,20.66,72.277,72.277,72.277
JBLU,1:8,4,4,4,29.89,3,3,3,75.0,75.0,75.0,23.83,23.83,23.83,79.718,79.718,79.718,3,3,3,75.0,75.0,75.0,23.83,23.83,23.83,79.718,79.718,79.718,3,3,3,75.0,75.0,75.0,23.83,23.83,23.83,79.718,79.718,79.718,3,3,3,75.0,75.0,75.0,23.83,23.83,23.83,79.718,79.718,79.718,3,3,3,75.0,75.0,75.0,23.83,23.83,23.83,79.718,79.718,79.718,3,3,3,75.0,75.0,75.0,23.83,23.83,23.83,79.718,79.718,79.718
JBLU,1:8,5,4,4,31.38,4,4,4,100.0,100.0,100.0,31.38,31.38,31.38,100.0,100.0,100.0,4,4,4,100.0,100.0,100.0,31.38,31.38,31.38,100.0,100.0,100.0,4,4,4,100.0,100.0,100.0,31.38,31.38,31.38,100.0,100.0,100.0,4,4,4,100.0,100.0,100.0,31.38,31.38,31.38,100.0,100.0,100.0,4,4,4,100.0,100.0,100.0,31.38,31.38,31.38,100.0,100.0,100.0,4,4,4,100.0,100.0,100.0,31.38,31.38,31.38,100.0,100.0,100.0
JBLU,1:8,10,7,7,53.9,6,6,6,85.714,85.714,85.714,48.51,48.51,48.51,89.999,89.999,89.999,6,6,6,85.714,85.714,85.714,48.51,48.51,48.51,89.999,89.999,89.999,6,6,6,85.714,85.714,85.714,48.51,48.51,48.51,89.999,89.999,89.999,6,6,6,85.714,85.714,85.714,48.51,48.51,48.51,89.999,89.999,89.999,6,6,6,85.714,85.714,85.714,48.51,48.51,48.51,89.999,89.999,89.999,6,6,6,85.714,85.714,85.714,48.51,48.51,48.51,89.999,89.999,89.999
JBLU,1:8,15,10,10,98.35,10,10,10,100.0,100.0,100.0,98.35,98.35,98.35,100.0,100.0,100.0,10,10,10,100.0,100.0,100.0,98.35,98.35,98.35,100.0,100.0,100.0,10,10,10,100.0,100.0,100.0,98.35,98.35,98.35,100.0,100.0,100.0,10,10,10,100.0,100.0,100.0,98.35,98.35,98.35,100.0,100.0,100.0,10,10,10,100.0,100.0,100.0,98.35,98.35,98.35,100.0,100.0,100.0,10,10,10,100.0,100.0,100.0,98.35,98.35,98.35,100.0,100.0,100.0
JBLU,1:8,25,14,14,182.85,14,14,14,100.0,100.0,100.0,182.85,182.85,182.85,100.0,100.0,100.0,14,14,14,100.0,100.0,100.0,182.85,182.85,182.85,100.0,100.0,100.0,14,14,14,100.0,100.0,100.0,182.85,182.85,182.85,100.0,100.0,100.0,14,14,14,100.0,100.0,100.0,182.85,182.85,182.85,100.0,100.0,100.0,14,14,14,100.0,100.0,100.0,182.85,182.85,182.85,100.0,100.0,100.0,14,14,14,100.0,100.0,100.0,182.85,182.85,182.85,100.0,100.0,100.0
JBLU,1:8,50,28,28,295.76,27,27,27,96.428,96.428,96.428,291.38,291.38,291.38,98.52,98.52,98.52,27,27,27,96.428,96.428,96.428,291.38,291.38,291.38,98.52,98.52,98.52,27,27,27,96.428,96.428,96.428,291.38,291.38,291.38,98.52,98.52,98.52,27,27,27,96.428,96.428,96.428,291.38,291.38,291.38,98.52,98.52,98.52,27,27,27,96.428,96.428,96.428,291.38,291.38,291.38,98.52,98.52,98.52,27,27,27,96.428,96.428,96.428,291.38,291.38,291.38,98.52,98.52,98.52
JBLU,1:8,100,60,60,693.0,59,59,59,98.333,98.333,98.333,686.72,686.72,686.72,99.095,99.095,99.095,59,59,59,98.333,98.333,98.333,686.72,686.72,686.72,99.095,99.095,99.095,59,59,59,98.333,98.333,98.333,686.72,686.72,686.72,99.095,99.095,99.095,59,59,59,98.333,98.333,98.333,686.72,686.72,686.72,99.095,99.095,99.095,59,59,59,98.333,98.333,98.333,686.72,686.72,686.72,99.095,99.095,99.095,59,59,59,98.333,98.333,98.333,686.72,686.72,686.72,99.095,99.095,99.095
JBLU,1:8,500,256,256,15257.17,255,255,255,99.609,99.609,99.609,15241.73,15241.73,15241.73,99.899,99.899,99.899,255,255,255,99.609,99.609,99.609,15241.73,15241.73,15241.73,99.899,99.899,99.899,255,255,255,99.609,99.609,99.609,15241.73,15241.73,15241.73,99.899,99.899,99.899,255,255,255,99.609,99.609,99.609,15241.73,15241.73,15241.73,99.899,99.899,99.899,255,255,255,99.609,99.609,99.609,15241.73,15241.73,15241.73,99.899,99.899,99.899,255,255,255,99.609,99.609,99.609,15241.73,15241.73,15241.73,99.899,99.899,99.899
JBLU,1:8,1000,519,519,22926.66,517,517,517,99.614,99.614,99.614,22900.64,22900.64,22900.64,99.887,99.887,99.887,518,518,518,99.807,99.807,99.807,22913.65,22913.65,22913.65,99.943,99.943,99.943,517,517,517,99.614,99.614,99.614,22900.64,22900.64,22900.64,99.887,99.887,99.887,518,518,518,99.807,99.807,99.807,22913.65,22913.65,22913.65,99.943,99.943,99.943,517,517,517,99.614,99.614,99.614,22900.64,22900.64,22900.64,99.887,99.887,99.887,518,518,518,99.807,99.807,99.807,22913.65,22913.65,22913.65,99.943,99.943,99.943
JBLU,1:8,2000,1026,1026,66034.32,1023,1023,1023,99.707,99.707,99.707,65930.42,65930.42,65930.42,99.843,99.843,99.843,1026,1026,1026,100.0,100.0,100.0,66034.32,66034.32,66034.32,100.0,100.0,100.0,1023,1023,1023,99.707,99.707,99.707,65930.42,65930.42,65930.42,99.843,99.843,99.843,1026,1026,1026,100.0,100.0,100.0,66034.32,66034.32,66034.32,100.0,100.0,100.0,1023,1023,1023,99.707,99.707,99.707,65930.42,65930.42,65930.42,99.843,99.843,99.843,1026,1026,1026,100.0,100.0,100.0,66034.32,66034.32,66034.32,100.0,100.0,100.0
JBLU,1:8,5000,2537,2538,210565.45,2536,2536,2536,99.921,99.921,99.921,210527.56,210527.56,210527.56,99.982,99.982,99.982,2537,2537,2537,99.96,99.96,99.96,210527.58,210527.58,210527.58,99.982,99.982,99.982,2536,2536,2536,99.921,99.921,99.921,210527.56,210527.56,210527.56,99.982,99.982,99.982,2537,2537,2537,99.96,99.96,99.96,210527.58,210527.58,210527.58,99.982,99.982,99.982,2536,2536,2536,99.921,99.921,99.921,210527.56,210527.56,210527.56,99.982,99.982,99.982,2537,2537,2537,99.96,99.96,99.96,210527.58,210527.58,210527.58,99.982,99.982,99.982
JBLU,1:8,9268,4686,4686,402803.85,4683,4683,4683,99.935,99.935,99.935,402688.29,402688.29,402688.29,99.971,99.971,99.971,4686,4686,4686,100.0,100.0,100.0,402803.85,402803.85,402803.85,100.0,100.0,100.0,4683,4683,4683,99.935,99.935,99.935,402688.29,402688.29,402688.29,99.971,99.971,99.971,4686,4686,4686,100.0,100.0,100.0,402803.85,402803.85,402803.85,100.0,100.0,100.0,4683,4683,4683,99.935,99.935,99.935,402688.29,402688.29,402688.29,99.971,99.971,99.971,4686,4686,4686,100.0,100.0,100.0,402803.85,402803.85,402803.85,100.0,100.0,100.0
K,1:8,2,2,2,29.25,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,50.0,50.0,50.0,14.62,14.62,14.62,50.0,50.0,50.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,50.0,50.0,50.0,14.62,14.62,14.62,50.0,50.0,50.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,50.0,50.0,50.0,14.62,14.62,14.62,50.0,50.0,50.0
K,1:8,3,3,3,43.87,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,66.666,66.666,66.666,29.25,29.25,29.25,66.667,66.667,66.667,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,66.666,66.666,66.666,29.25,29.25,29.25,66.667,66.667,66.667,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,66.666,66.666,66.666,29.25,29.25,29.25,66.667,66.667,66.667
K,1:8,4,4,4,58.0,3,3,3,75.0,75.0,75.0,43.87,43.87,43.87,75.647,75.647,75.647,3,3,3,75.0,75.0,75.0,43.87,43.87,43.87,75.647,75.647,75.647,3,3,3,75.0,75.0,75.0,43.87,43.87,43.87,75.647,75.647,75.647,3,3,3,75.0,75.0,75.0,43.87,43.87,43.87,75.647,75.647,75.647,3,3,3,75.0,75.0,75.0,43.87,43.87,43.87,75.647,75.647,75.647,3,3,3,75.0,75.0,75.0,43.87,43.87,43.87,75.647,75.647,75.647
K,1:8,5,5,5,72.31,4,4,4,80.0,80.0,80.0,58.18,58.18,58.18,80.467,80.467,80.467,4,4,4,80.0,80.0,80.0,58.18,58.18,58.18,80.467,80.467,80.467,4,4,4,80.0,80.0,80.0,58.18,58.18,58.18,80.467,80.467,80.467,4,4,4,80.0,80.0,80.0,58.18,58.18,58.18,80.467,80.467,80.467,4,4,4,80.0,80.0,80.0,58.18,58.18,58.18,80.467,80.467,80.467,4,4,4,80.0,80.0,80.0,58.18,58.18,58.18,80.467,80.467,80.467
K,1:8,10,10,10,145.12,9,9,9,90.0,90.0,90.0,130.99,130.99,130.99,90.267,90.267,90.267,9,9,9,90.0,90.0,90.0,130.99,130.99,130.99,90.267,90.267,90.267,9,9,9,90.0,90.0,90.0,130.99,130.99,130.99,90.267,90.267,90.267,9,9,9,90.0,90.0,90.0,130.99,130.99,130.99,90.267,90.267,90.267,9,9,9,90.0,90.0,90.0,130.99,130.99,130.99,90.267,90.267,90.267,9,9,9,90.0,90.0,90.0,130.99,130.99,130.99,90.267,90.267,90.267
K,1:8,15,15,15,218.11,14,14,14,93.333,93.333,93.333,203.99,203.99,203.99,93.524,93.524,93.524,14,14,14,93.333,93.333,93.333,203.99,203.99,203.99,93.524,93.524,93.524,14,14,14,93.333,93.333,93.333,203.99,203.99,203.99,93.524,93.524,93.524,14,14,14,93.333,93.333,93.333,203.99,203.99,203.99,93.524,93.524,93.524,14,14,14,93.333,93.333,93.333,203.99,203.99,203.99,93.524,93.524,93.524,14,14,14,93.333,93.333,93.333,203.99,203.99,203.99,93.524,93.524,93.524
K,1:8,25,25,25,364.79,24,24,24,96.0,96.0,96.0,350.67,350.67,350.67,96.128,96.128,96.128,24,24,24,96.0,96.0,96.0,350.67,350.67,350.67,96.128,96.128,96.128,24,24,24,96.0,96.0,96.0,350.67,350.67,350.67,96.128,96.128,96.128,24,24,24,96.0,96.0,96.0,350.67,350.67,350.67,96.128,96.128,96.128,24,24,24,96.0,96.0,96.0,350.67,350.67,350.67,96.128,96.128,96.128,24,24,24,96.0,96.0,96.0,350.67,350.67,350.67,96.128,96.128,96.128
K,1:8,50,50,50,762.33,49,49,49,98.0,98.0,98.0,748.21,748.21,748.21,98.147,98.147,98.147,49,49,49,98.0,98.0,98.0,748.21,748.21,748.21,98.147,98.147,98.147,49,49,49,98.0,98.0,98.0,748.21,748.21,748.21,98.147,98.147,98.147,49,49,49,98.0,98.0,98.0,748.21,748.21,748.21,98.147,98.147,98.147,49,49,49,98.0,98.0,98.0,748.21,748.21,748.21,98.147,98.147,98.147,49,49,49,98.0,98.0,98.0,748.21,748.21,748.21,98.147,98.147,98.147
K,1:8,100,100,100,1556.92,95,95,95,95.0,95.0,95.0,1486.3,1486.3,1486.3,95.464,95.464,95.464,99,99,99,99.0,99.0,99.0,1542.8,1542.8,1542.8,99.093,99.093,99.093,95,95,95,95.0,95.0,95.0,1486.3,1486.3,1486.3,95.464,95.464,95.464,99,99,99,99.0,99.0,99.0,1542.8,1542.8,1542.8,99.093,99.093,99.093,95,95,95,95.0,95.0,95.0,1486.3,1486.3,1486.3,95.464,95.464,95.464,99,99,99,99.0,99.0,99.0,1542.8,1542.8,1542.8,99.093,99.093,99.093
K,1:8,500,500,500,7576.1,499,499,499,99.8,99.8,99.8,7565.35,7565.35,7565.35,99.858,99.858,99.858,499,499,499,99.8,99.8,99.8,7565.35,7565.35,7565.35,99.858,99.858,99.858,499,499,499,99.8,99.8,99.8,7565.35,7565.35,7565.35,99.858,99.858,99.858,499,499,499,99.8,99.8,99.8,7565.35,7565.35,7565.35,99.858,99.858,99.858,499,499,499,99.8,99.8,99.8,7565.35,7565.35,7565.35,99.858,99.858,99.858,499,499,499,99.8,99.8,99.8,7565.35,7565.35,7565.35,99.858,99.858,99.858
K,1:8,1000,999,999,18604.7,997,997,997,99.799,99.799,99.799,18582.7,18582.7,18582.7,99.882,99.882,99.882,998,998,998,99.899,99.899,99.899,18593.7,18593.7,18593.7,99.941,99.941,99.941,997,997,997,99.799,99.799,99.799,18582.7,18582.7,18582.7,99.882,99.882,99.882,998,998,998,99.899,99.899,99.899,18593.7,18593.7,18593.7,99.941,99.941,99.941,997,997,997,99.799,99.799,99.799,18582.7,18582.7,18582.7,99.882,99.882,99.882,998,998,998,99.899,99.899,99.899,18593.7,18593.7,18593.7,99.941,99.941,99.941
K,1:8,2000,1999,1999,39680.03,1997,1997,1997,99.899,99.899,99.899,39658.03,39658.03,39658.03,99.945,99.945,99.945,1998,1998,1998,99.949,99.949,99.949,39669.03,39669.03,39669.03,99.972,99.972,99.972,1997,1997,1997,99.899,99.899,99.899,39658.03,39658.03,39658.03,99.945,99.945,99.945,1998,1998,1998,99.949,99.949,99.949,39669.03,39669.03,39669.03,99.972,99.972,99.972,1997,1997,1997,99.899,99.899,99.899,39658.03,39658.03,39658.03,99.945,99.945,99.945,1998,1998,1998,99.949,99.949,99.949,39669.03,39669.03,39669.03,99.972,99.972,99.972
K,1:8,5000,2989,2989,303241.48,2976,2976,2976,99.565,99.565,99.565,302926.32,302926.32,302926.32,99.896,99.896,99.896,2988,2988,2988,99.966,99.966,99.966,303217.24,303217.24,303217.24,99.992,99.992,99.992,2976,2976,2976,99.565,99.565,99.565,302926.32,302926.32,302926.32,99.896,99.896,99.896,2988,2988,2988,99.966,99.966,99.966,303217.24,303217.24,303217.24,99.992,99.992,99.992,2976,2976,2976,99.565,99.565,99.565,302926.32,302926.32,302926.32,99.896,99.896,99.896,2988,2988,2988,99.966,99.966,99.966,303217.24,303217.24,303217.24,99.992,99.992,99.992
K,1:8,10000,5031,5040,1362895.85,5026,5026,5026,99.722,99.722,99.722,1362108.99,1362108.99,1362108.99,99.942,99.942,99.942,5040,5040,5040,100.0,100.0,100.0,1362895.85,1362895.85,1362895.85,100.0,100.0,100.0,5026,5026,5026,99.722,99.722,99.722,1362108.99,1362108.99,1362108.99,99.942,99.942,99.942,5040,5040,5040,100.0,100.0,100.0,1362895.85,1362895.85,1362895.85,100.0,100.0,100.0,5026,5026,5026,99.722,99.722,99.722,1362108.99,1362108.99,1362108.99,99.942,99.942,99.942,5040,5040,5040,100.0,100.0,100.0,1362895.85,1362895.85,1362895.85,100.0,100.0,100.0
K,1:8,20000,10082,10082,2920473.2,10081,10081,10081,99.99,99.99,99.99,2920323.33,2920323.33,2920323.33,99.995,99.995,99.995,10081,10081,10081,99.99,99.99,99.99,2920323.33,2920323.33,2920323.33,99.995,99.995,99.995,10081,10081,10081,99.99,99.99,99.99,2920323.33,2920323.33,2920323.33,99.995,99.995,99.995,10081,10081,10081,99.99,99.99,99.99,2920323.33,2920323.33,2920323.33,99.995,99.995,99.995,10081,10081,10081,99.99,99.99,99.99,2920323.33,2920323.33,2920323.33,99.995,99.995,99.995,10081,10081,10081,99.99,99.99,99.99,2920323.33,2920323.33,2920323.33,99.995,99.995,99.995
K,1:8,23986,12026,12031,3851714.12,12021,12021,12021,99.916,99.916,99.916,3850935.82,3850935.82,3850935.82,99.98,99.98,99.98,12030,12030,12030,99.991,99.991,99.991,3851549.57,3851549.57,3851549.57,99.996,99.996,99.996,12021,12021,12021,99.916,99.916,99.916,3850935.82,3850935.82,3850935.82,99.98,99.98,99.98,12030,12030,12030,99.991,99.991,99.991,3851549.57,3851549.57,3851549.57,99.996,99.996,99.996,12021,12021,12021,99.916,99.916,99.916,3850935.82,3850935.82,3850935.82,99.98,99.98,99.98,12030,12030,12030,99.991,99.991,99.991,3851549.57,3851549.57,3851549.57,99.996,99.996,99.996
L,1:8,2,2,2,10.85,1,1,1,50.0,50.0,50.0,5.47,5.47,5.47,50.358,50.358,50.358,1,1,1,50.0,50.0,50.0,5.47,5.47,5.47,50.358,50.358,50.358,1,1,1,50.0,50.0,50.0,5.47,5.47,5.47,50.358,50.358,50.358,1,1,1,50.0,50.0,50.0,5.47,5.47,5.47,50.358,50.358,50.358,1,1,1,50.0,50.0,50.0,5.47,5.47,5.47,50.358,50.358,50.358,1,1,1,50.0,50.0,50.0,5.47,5.47,5.47,50.358,50.358,50.358
L,1:8,3,3,3,16.39,2,2,2,66.666,66.666,66.666,11.0,11.0,11.0,67.119,67.119,67.119,2,2,2,66.666,66.666,66.666,11.0,11.0,11.0,67.119,67.119,67.119,2,2,2,66.666,66.666,66.666,11.0,11.0,11.0,67.119,67.119,67.119,2,2,2,66.666,66.666,66.666,11.0,11.0,11.0,67.119,67.119,67.119,2,2,2,66.666,66.666,66.666,11.0,11.0,11.0,67.119,67.119,67.119,2,2,2,66.666,66.666,66.666,11.0,11.0,11.0,67.119,67.119,67.119
L,1:8,4,4,4,21.92,3,3,3,75.0,75.0,75.0,16.53,16.53,16.53,75.418,75.418,75.418,3,3,3,75.0,75.0,75.0,16.53,16.53,16.53,75.418,75.418,75.418,3,3,3,75.0,75.0,75.0,16.53,16.53,16.53,75.418,75.418,75.418,3,3,3,75.0,75.0,75.0,16.53,16.53,16.53,75.418,75.418,75.418,3,3,3,75.0,75.0,75.0,16.53,16.53,16.53,75.418,75.418,75.418,3,3,3,75.0,75.0,75.0,16.53,16.53,16.53,75.418,75.418,75.418
L,1:8,5,5,5,27.41,4,4,4,80.0,80.0,80.0,22.02,22.02,22.02,80.341,80.341,80.341,4,4,4,80.0,80.0,80.0,22.02,22.02,22.02,80.341,80.341,80.341,4,4,4,80.0,80.0,80.0,22.02,22.02,22.02,80.341,80.341,80.341,4,4,4,80.0,80.0,80.0,22.02,22.02,22.02,80.341,80.341,80.341,4,4,4,80.0,80.0,80.0,22.02,22.02,22.02,80.341,80.341,80.341,4,4,4,80.0,80.0,80.0,22.02,22.02,22.02,80.341,80.341,80.341
L,1:8,10,10,10,53.29,9,9,9,90.0,90.0,90.0,48.31,48.31,48.31,90.661,90.661,90.661,9,9,9,90.0,90.0,90.0,48.31,48.31,48.31,90.661,90.661,90.661,9,9,9,90.0,90.0,90.0,48.31,48.31,48.31,90.661,90.661,90.661,9,9,9,90.0,90.0,90.0,48.31,48.31,48.31,90.661,90.661,90.661,9,9,9,90.0,90.0,90.0,48.31,48.31,48.31,90.661,90.661,90.661,9,9,9,90.0,90.0,90.0,48.31,48.31,48.31,90.661,90.661,90.661
L,1:8,15,15,15,80.11,14,14,14,93.333,93.333,93.333,75.13,75.13,75.13,93.787,93.787,93.787,14,14,14,93.333,93.333,93.333,75.13,75.13,75.13,93.787,93.787,93.787,14,14,14,93.333,93.333,93.333,75.13,75.13,75.13,93.787,93.787,93.787,14,14,14,93.333,93.333,93.333,75.13,75.13,75.13,93.787,93.787,93.787,14,14,14,93.333,93.333,93.333,75.13,75.13,75.13,93.787,93.787,93.787,14,14,14,93.333,93.333,93.333,75.13,75.13,75.13,93.787,93.787,93.787
L,1:8,25,25,25,136.42,24,24,24,96.0,96.0,96.0,131.45,131.45,131.45,96.352,96.352,96.352,24,24,24,96.0,96.0,96.0,131.45,131.45,131.45,96.352,96.352,96.352,24,24,24,96.0,96.0,96.0,131.45,131.45,131.45,96.352,96.352,96.352,24,24,24,96.0,96.0,96.0,131.45,131.45,131.45,96.352,96.352,96.352,24,24,24,96.0,96.0,96.0,131.45,131.45,131.45,96.352,96.352,96.352,24,24,24,96.0,96.0,96.0,131.45,131.45,131.45,96.352,96.352,96.352
L,1:8,50,50,50,290.28,49,49,49,98.0,98.0,98.0,285.3,285.3,285.3,98.285,98.285,98.285,49,49,49,98.0,98.0,98.0,285.3,285.3,285.3,98.285,98.285,98.285,49,49,49,98.0,98.0,98.0,285.3,285.3,285.3,98.285,98.285,98.285,49,49,49,98.0,98.0,98.0,285.3,285.3,285.3,98.285,98.285,98.285,49,49,49,98.0,98.0,98.0,285.3,285.3,285.3,98.285,98.285,98.285,49,49,49,98.0,98.0,98.0,285.3,285.3,285.3,98.285,98.285,98.285
L,1:8,100,100,100,623.36,99,99,99,99.0,99.0,99.0,618.38,618.38,618.38,99.202,99.202,99.202,99,99,99,99.0,99.0,99.0,618.38,618.38,618.38,99.202,99.202,99.202,99,99,99,99.0,99.0,99.0,618.38,618.38,618.38,99.202,99.202,99.202,99,99,99,99.0,99.0,99.0,618.38,618.38,618.38,99.202,99.202,99.202,99,99,99,99.0,99.0,99.0,618.38,618.38,618.38,99.202,99.202,99.202,99,99,99,99.0,99.0,99.0,618.38,618.38,618.38,99.202,99.202,99.202
L,1:8,500,499,499,3722.75,498,498,498,99.799,99.799,99.799,3717.69,3717.69,3717.69,99.864,99.864,99.864,498,498,498,99.799,99.799,99.799,3717.69,3717.69,3717.69,99.864,99.864,99.864,498,498,498,99.799,99.799,99.799,3717.69,3717.69,3717.69,99.864,99.864,99.864,498,498,498,99.799,99.799,99.799,3717.69,3717.69,3717.69,99.864,99.864,99.864,498,498,498,99.799,99.799,99.799,3717.69,3717.69,3717.69,99.864,99.864,99.864,498,498,498,99.799,99.799,99.799,3717.69,3717.69,3717.69,99.864,99.864,99.864
L,1:8,1000,996,996,10016.69,995,995,995,99.899,99.899,99.899,10011.46,10011.46,10011.46,99.948,99.948,99.948,995,995,995,99.899,99.899,99.899,10011.46,10011.46,10011.46,99.948,99.948,99.948,995,995,995,99.899,99.899,99.899,10011.46,10011.46,10011.46,99.948,99.948,99.948,995,995,995,99.899,99.899,99.899,10011.46,10011.46,10011.46,99.948,99.948,99.948,995,995,995,99.899,99.899,99.899,10011.46,10011.46,10011.46,99.948,99.948,99.948,995,995,995,99.899,99.899,99.899,10011.46,10011.46,10011.46,99.948,99.948,99.948
L,1:8,2000,1845,1845,45460.09,1843,1843,1843,99.891,99.891,99.891,45445.85,45445.85,45445.85,99.969,99.969,99.969,1844,1844,1844,99.945,99.945,99.945,45452.97,45452.97,45452.97,99.984,99.984,99.984,1843,1843,1843,99.891,99.891,99.891,45445.85,45445.85,45445.85,99.969,99.969,99.969,1844,1844,1844,99.945,99.945,99.945,45452.97,45452.97,45452.97,99.984,99.984,99.984,1843,1843,1843,99.891,99.891,99.891,45445.85,45445.85,45445.85,99.969,99.969,99.969,1844,1844,1844,99.945,99.945,99.945,45452.97,45452.97,45452.97,99.984,99.984,99.984
L,1:8,5000,2513,2513,194545.47,2508,2508,2508,99.801,99.801,99.801,194392.28,194392.28,194392.28,99.921,99.921,99.921,2513,2513,2513,100.0,100.0,100.0,194545.47,194545.47,194545.47,100.0,100.0,100.0,2508,2508,2508,99.801,99.801,99.801,194392.28,194392.28,194392.28,99.921,99.921,99.921,2513,2513,2513,100.0,100.0,100.0,194545.47,194545.47,194545.47,100.0,100.0,100.0,2508,2508,2508,99.801,99.801,99.801,194392.28,194392.28,194392.28,99.921,99.921,99.921,2513,2513,2513,100.0,100.0,100.0,194545.47,194545.47,194545.47,100.0,100.0,100.0
L,1:8,10000,5020,5020,1164723.25,5020,5020,5020,100.0,100.0,100.0,1164723.25,1164723.25,1164723.25,100.0,100.0,100.0,5020,5020,5020,100.0,100.0,100.0,1164723.25,1164723.25,1164723.25,100.0,100.0,100.0,5020,5020,5020,100.0,100.0,100.0,1164723.25,1164723.25,1164723.25,100.0,100.0,100.0,5020,5020,5020,100.0,100.0,100.0,1164723.25,1164723.25,1164723.25,100.0,100.0,100.0,5020,5020,5020,100.0,100.0,100.0,1164723.25,1164723.25,1164723.25,100.0,100.0,100.0,5020,5020,5020,100.0,100.0,100.0,1164723.25,1164723.25,1164723.25,100.0,100.0,100.0
L,1:8,20000,10038,10038,2267368.78,10037,10037,10037,99.99,99.99,99.99,2267303.49,2267303.49,2267303.49,99.997,99.997,99.997,10038,10038,10038,100.0,100.0,100.0,2267368.78,2267368.78,2267368.78,100.0,100.0,100.0,10037,10037,10037,99.99,99.99,99.99,2267303.49,2267303.49,2267303.49,99.997,99.997,99.997,10038,10038,10038,100.0,100.0,100.0,2267368.78,2267368.78,2267368.78,100.0,100.0,100.0,10037,10037,10037,99.99,99.99,99.99,2267303.49,2267303.49,2267303.49,99.997,99.997,99.997,10038,10038,10038,100.0,100.0,100.0,2267368.78,2267368.78,2267368.78,100.0,100.0,100.0
