stock_name,recipe,num_possible_trades,optimal_count,optimal_count_with_gft_zero,optimal_gft,SBB_External_Competition_auction_count,SBB_External_Competition_count_ratio,SBB_External_Competition_gft,SBB_External_Competition_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_External_Competition_auction_count,SBB_External_Competition_count_ratio,SBB_External_Competition_gft,SBB_External_Competition_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_External_Competition_auction_count,SBB_External_Competition_count_ratio,SBB_External_Competition_gft,SBB_External_Competition_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_External_Competition_auction_count,SBB_External_Competition_count_ratio,SBB_External_Competition_gft,SBB_External_Competition_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio
R,1:1:1:1:1,500,254,254,847.48,254,100.0,847.48,100.0,254,100.0,847.48,100.0,254,100.0,847.48,100.0,254,100.0,847.48,100.0,254,100.0,847.48,100.0,254,100.0,847.48,100.0,254,100.0,847.48,100.0,254,100.0,847.48,100.0
R,1:1:1:1:1,1000,504,504,3301.87,503,99.801,3301.35,99.984,503,99.801,3301.35,99.984,503,99.801,3301.35,99.984,503,99.801,3301.35,99.984,503,99.801,3301.35,99.984,503,99.801,3301.35,99.984,503,99.801,3301.35,99.984,503,99.801,3301.35,99.984
R,1:1:1:1:1,2000,1012,1012,14091.88,1011,99.901,14090.54,99.991,1011,99.901,14090.54,99.991,1011,99.901,14090.54,99.991,1011,99.901,14090.54,99.991,1011,99.901,14090.54,99.991,1011,99.901,14090.54,99.991,1011,99.901,14090.54,99.991,1011,99.901,14090.54,99.991
R,1:1:1:1:1,5000,2544,2544,32436.19,2544,100.0,32436.19,100.0,2544,100.0,32436.19,100.0,2544,100.0,32436.19,100.0,2544,100.0,32436.19,100.0,2544,100.0,32436.19,100.0,2544,100.0,32436.19,100.0,2544,100.0,32436.19,100.0,2544,100.0,32436.19,100.0
R,1:1:1:1:1,10000,5044,5044,160296.64,5043,99.98,160288.3,99.995,5043,99.98,160288.3,99.995,5043,99.98,160288.3,99.995,5043,99.98,160288.3,99.995,5043,99.98,160288.3,99.995,5043,99.98,160288.3,99.995,5043,99.98,160288.3,99.995,5043,99.98,160288.3,99.995
R,1:1:1:1:1,20000,10104,10104,314815.25,10104,100.0,314815.25,100.0,10104,100.0,314815.25,100.0,10104,100.0,314815.25,100.0,10104,100.0,314815.25,100.0,10104,100.0,314815.25,100.0,10104,100.0,314815.25,100.0,10104,100.0,314815.25,100.0,10104,100.0,314815.25,100.0
R,1:1:1:1:1,20518,10365,10365,326545.48,10365,100.0,326545.48,100.0,10365,100.0,326545.48,100.0,10365,100.0,326545.48,100.0,10365,100.0,326545.48,100.0,10365,100.0,326545.48,100.0,10365,100.0,326545.48,100.0,10365,100.0,326545.48,100.0,10365,100.0,326545.48,100.0
SHLO,1:1:1:1:1,2,2,2,0.5,1,50.0,0.25,50.0,1,50.0,0.25,50.0,1,50.0,0.25,50.0,1,50.0,0.25,50.0,1,50.0,0.25,50.0,1,50.0,0.25,50.0,1,50.0,0.25,50.0,1,50.0,0.25,50.0
SHLO,1:1:1:1:1,3,3,3,0.88,2,66.666,0.62,71.429,2,66.666,0.62,71.429,2,66.666,0.62,71.429,2,66.666,0.62,71.429,2,66.666,0.62,71.429,2,66.666,0.62,71.429,2,66.666,0.62,71.429,2,66.666,0.62,71.429
SHLO,1:1:1:1:1,4,4,4,1.12,3,75.0,0.88,77.778,3,75.0,0.88,77.778,3,75.0,0.88,77.778,3,75.0,0.88,77.778,3,75.0,0.88,77.778,3,75.0,0.88,77.778,3,75.0,0.88,77.778,3,75.0,0.88,77.778
SHLO,1:1:1:1:1,5,4,4,1.47,4,100.0,1.47,100.0,4,100.0,1.47,100.0,4,100.0,1.47,100.0,4,100.0,1.47,100.0,4,100.0,1.47,100.0,4,100.0,1.47,100.0,4,100.0,1.47,100.0,4,100.0,1.47,100.0
SHLO,1:1:1:1:1,10,6,6,3.25,5,83.333,2.92,89.744,5,83.333,2.92,89.744,5,83.333,2.92,89.744,5,83.333,2.92,89.744,5,83.333,2.92,89.744,5,83.333,2.92,89.744,5,83.333,2.92,89.744,5,83.333,2.92,89.744
SHLO,1:1:1:1:1,15,11,11,4.47,10,90.909,4.28,95.677,10,90.909,4.28,95.677,10,90.909,4.28,95.677,10,90.909,4.28,95.677,10,90.909,4.28,95.677,10,90.909,4.28,95.677,10,90.909,4.28,95.677,10,90.909,4.28,95.677
SHLO,1:1:1:1:1,25,17,21,5.81,16,94.117,5.69,97.913,20,95.238,5.78,99.437,16,94.117,5.69,97.913,20,95.238,5.78,99.437,16,94.117,5.69,97.913,20,95.238,5.78,99.437,16,94.117,5.69,97.913,20,95.238,5.78,99.437
SHLO,1:1:1:1:1,50,32,32,26.62,31,96.875,26.55,99.721,31,96.875,26.55,99.721,31,96.875,26.55,99.721,31,96.875,26.55,99.721,31,96.875,26.55,99.721,31,96.875,26.55,99.721,31,96.875,26.55,99.721,31,96.875,26.55,99.721
SHLO,1:1:1:1:1,100,52,52,87.62,51,98.076,87.08,99.377,52,100.0,87.62,100.0,51,98.076,87.08,99.377,52,100.0,87.62,100.0,51,98.076,87.08,99.377,52,100.0,87.62,100.0,51,98.076,87.08,99.377,52,100.0,87.62,100.0
SHLO,1:1:1:1:1,500,257,258,894.25,257,100.0,894.25,100.0,258,100.0,894.25,100.0,257,100.0,894.25,100.0,258,100.0,894.25,100.0,257,100.0,894.25,100.0,258,100.0,894.25,100.0,257,100.0,894.25,100.0,258,100.0,894.25,100.0
SHLO,1:1:1:1:1,1000,508,508,2968.69,507,99.803,2967.35,99.955,507,99.803,2966.02,99.91,507,99.803,2967.35,99.955,507,99.803,2966.02,99.91,507,99.803,2967.35,99.955,507,99.803,2966.02,99.91,507,99.803,2967.35,99.955,507,99.803,2966.02,99.91
SHLO,1:1:1:1:1,2000,1008,1034,7753.89,1007,99.9,7753.05,99.989,1034,100.0,7753.89,100.0,1007,99.9,7753.05,99.989,1034,100.0,7753.89,100.0,1007,99.9,7753.05,99.989,1034,100.0,7753.89,100.0,1007,99.9,7753.05,99.989,1034,100.0,7753.89,100.0
SHLO,1:1:1:1:1,5000,2545,2545,20054.85,2545,100.0,20054.85,100.0,2545,100.0,20054.85,100.0,2545,100.0,20054.85,100.0,2545,100.0,20054.85,100.0,2545,100.0,20054.85,100.0,2545,100.0,20054.85,100.0,2545,100.0,20054.85,100.0,2545,100.0,20054.85,100.0
SHLO,1:1:1:1:1,10000,5052,5091,42392.47,5051,99.98,42390.35,99.995,5091,100.0,42392.47,100.0,5051,99.98,42390.35,99.995,5091,100.0,42392.47,100.0,5051,99.98,42390.35,99.995,5091,100.0,42392.47,100.0,5051,99.98,42390.35,99.995,5091,100.0,42392.47,100.0
SHLO,1:1:1:1:1,13696,6980,6980,55759.62,6979,99.985,55757.65,99.996,6979,99.985,55757.65,99.996,6979,99.985,55757.65,99.996,6979,99.985,55757.65,99.996,6979,99.985,55757.65,99.996,6979,99.985,55757.65,99.996,6979,99.985,55757.65,99.996,6979,99.985,55757.65,99.996
SIRI,1:1:1:1:1,2,2,2,0.69,1,50.0,0.41,59.091,1,50.0,0.41,59.091,1,50.0,0.41,59.091,1,50.0,0.41,59.091,1,50.0,0.41,59.091,1,50.0,0.41,59.091,1,50.0,0.41,59.091,1,50.0,0.41,59.091
SIRI,1:1:1:1:1,3,3,3,0.77,2,66.666,0.69,89.796,2,66.666,0.69,89.796,2,66.666,0.69,89.796,2,66.666,0.69,89.796,2,66.666,0.69,89.796,2,66.666,0.69,89.796,2,66.666,0.69,89.796,2,66.666,0.69,89.796
SIRI,1:1:1:1:1,4,4,4,1.05,3,75.0,0.97,92.537,3,75.0,0.97,92.537,3,75.0,0.97,92.537,3,75.0,0.97,92.537,3,75.0,0.97,92.537,3,75.0,0.97,92.537,3,75.0,0.97,92.537,3,75.0,0.97,92.537
SIRI,1:1:1:1:1,5,4,4,1.47,4,100.0,1.47,100.0,4,100.0,1.47,100.0,4,100.0,1.47,100.0,4,100.0,1.47,100.0,4,100.0,1.47,100.0,4,100.0,1.47,100.0,4,100.0,1.47,100.0,4,100.0,1.47,100.0
SIRI,1:1:1:1:1,10,6,6,2.28,5,83.333,2.08,91.096,5,83.333,2.08,91.096,5,83.333,2.08,91.096,5,83.333,2.08,91.096,5,83.333,2.08,91.096,5,83.333,2.08,91.096,5,83.333,2.08,91.096,5,83.333,2.08,91.096
SIRI,1:1:1:1:1,15,7,7,3.91,6,85.714,3.71,95.086,6,85.714,3.65,93.371,6,85.714,3.71,95.086,6,85.714,3.65,93.371,6,85.714,3.71,95.086,6,85.714,3.65,93.371,6,85.714,3.71,95.086,6,85.714,3.65,93.371
SIRI,1:1:1:1:1,25,13,13,8.7,12,92.307,8.38,96.299,12,92.307,8.38,96.299,12,92.307,8.38,96.299,12,92.307,8.38,96.299,12,92.307,8.38,96.299,12,92.307,8.38,96.299,12,92.307,8.38,96.299,12,92.307,8.38,96.299
SIRI,1:1:1:1:1,50,26,26,14.7,25,96.153,14.6,99.313,25,96.153,14.5,98.643,25,96.153,14.6,99.313,25,96.153,14.5,98.643,25,96.153,14.6,99.313,25,96.153,14.5,98.643,25,96.153,14.6,99.313,25,96.153,14.5,98.643
SIRI,1:1:1:1:1,100,51,51,74.3,51,100.0,74.3,100.0,51,100.0,74.3,100.0,51,100.0,74.3,100.0,51,100.0,74.3,100.0,51,100.0,74.3,100.0,51,100.0,74.3,100.0,51,100.0,74.3,100.0,51,100.0,74.3,100.0
SIRI,1:1:1:1:1,500,265,265,940.12,265,100.0,940.12,100.0,265,100.0,940.12,100.0,265,100.0,940.12,100.0,265,100.0,940.12,100.0,265,100.0,940.12,100.0,265,100.0,940.12,100.0,265,100.0,940.12,100.0,265,100.0,940.12,100.0
SIRI,1:1:1:1:1,1000,512,512,7128.98,511,99.804,7125.74,99.954,512,100.0,7128.98,100.0,511,99.804,7125.74,99.954,512,100.0,7128.98,100.0,511,99.804,7125.74,99.954,512,100.0,7128.98,100.0,511,99.804,7125.74,99.954,512,100.0,7128.98,100.0
SIRI,1:1:1:1:1,2000,1008,1008,25150.87,1007,99.9,25146.76,99.984,1007,99.9,25146.76,99.984,1007,99.9,25146.76,99.984,1007,99.9,25146.76,99.984,1007,99.9,25146.76,99.984,1007,99.9,25146.76,99.984,1007,99.9,25146.76,99.984,1007,99.9,25146.76,99.984
SIRI,1:1:1:1:1,5000,2535,2535,34793.06,2535,100.0,34793.06,100.0,2535,100.0,34793.06,100.0,2535,100.0,34793.06,100.0,2535,100.0,34793.06,100.0,2535,100.0,34793.06,100.0,2535,100.0,34793.06,100.0,2535,100.0,34793.06,100.0,2535,100.0,34793.06,100.0
SIRI,1:1:1:1:1,10000,5069,5069,67348.96,5069,100.0,67348.96,100.0,5069,100.0,67348.96,100.0,5069,100.0,67348.96,100.0,5069,100.0,67348.96,100.0,5069,100.0,67348.96,100.0,5069,100.0,67348.96,100.0,5069,100.0,67348.96,100.0,5069,100.0,67348.96,100.0
SIRI,1:1:1:1:1,13086,6652,6652,72678.43,6651,99.984,72676.92,99.998,6652,100.0,72678.43,100.0,6651,99.984,72676.92,99.998,6652,100.0,72678.43,100.0,6651,99.984,72676.92,99.998,6652,100.0,72678.43,100.0,6651,99.984,72676.92,99.998,6652,100.0,72678.43,100.0
T,1:1:1:1:1,2,2,2,0.12,1,50.0,0.08,67.391,1,50.0,0.08,67.391,1,50.0,0.08,67.391,1,50.0,0.08,67.391,1,50.0,0.08,67.391,1,50.0,0.08,67.391,1,50.0,0.08,67.391,1,50.0,0.08,67.391
T,1:1:1:1:1,3,3,3,0.13,2,66.666,0.12,93.877,2,66.666,0.12,93.877,2,66.666,0.12,93.877,2,66.666,0.12,93.877,2,66.666,0.12,93.877,2,66.666,0.12,93.877,2,66.666,0.12,93.877,2,66.666,0.12,93.877
T,1:1:1:1:1,4,4,4,0.14,3,75.0,0.13,94.231,3,75.0,0.13,94.231,3,75.0,0.13,94.231,3,75.0,0.13,94.231,3,75.0,0.13,94.231,3,75.0,0.13,94.231,3,75.0,0.13,94.231,3,75.0,0.13,94.231
T,1:1:1:1:1,5,4,4,0.24,4,100.0,0.24,100.0,4,100.0,0.24,100.0,4,100.0,0.24,100.0,4,100.0,0.24,100.0,4,100.0,0.24,100.0,4,100.0,0.24,100.0,4,100.0,0.24,100.0,4,100.0,0.24,100.0
T,1:1:1:1:1,10,6,6,0.78,5,83.333,0.75,96.444,5,83.333,0.75,96.444,5,83.333,0.75,96.444,5,83.333,0.75,96.444,5,83.333,0.75,96.444,5,83.333,0.75,96.444,5,83.333,0.75,96.444,5,83.333,0.75,96.444
T,1:1:1:1:1,15,7,7,1.25,6,85.714,1.18,94.423,6,85.714,1.18,94.423,6,85.714,1.18,94.423,6,85.714,1.18,94.423,6,85.714,1.18,94.423,6,85.714,1.18,94.423,6,85.714,1.18,94.423,6,85.714,1.18,94.423
T,1:1:1:1:1,25,13,13,1.77,12,92.307,1.74,97.956,12,92.307,1.74,97.956,12,92.307,1.74,97.956,12,92.307,1.74,97.956,12,92.307,1.74,97.956,12,92.307,1.74,97.956,12,92.307,1.74,97.956,12,92.307,1.74,97.956
T,1:1:1:1:1,50,25,25,9.82,25,100.0,9.82,100.0,25,100.0,9.82,100.0,25,100.0,9.82,100.0,25,100.0,9.82,100.0,25,100.0,9.82,100.0,25,100.0,9.82,100.0,25,100.0,9.82,100.0,25,100.0,9.82,100.0
T,1:1:1:1:1,100,56,56,17.42,55,98.214,17.38,99.78,55,98.214,17.38,99.78,55,98.214,17.38,99.78,55,98.214,17.38,99.78,55,98.214,17.38,99.78,55,98.214,17.38,99.78,55,98.214,17.38,99.78,55,98.214,17.38,99.78
T,1:1:1:1:1,500,252,252,336.7,252,100.0,336.7,100.0,252,100.0,336.7,100.0,252,100.0,336.7,100.0,252,100.0,336.7,100.0,252,100.0,336.7,100.0,252,100.0,336.7,100.0,252,100.0,336.7,100.0,252,100.0,336.7,100.0
T,1:1:1:1:1,1000,504,504,1595.91,503,99.801,1595.62,99.982,503,99.801,1595.62,99.982,503,99.801,1595.62,99.982,503,99.801,1595.62,99.982,503,99.801,1595.62,99.982,503,99.801,1595.62,99.982,503,99.801,1595.62,99.982,503,99.801,1595.62,99.982
T,1:1:1:1:1,2000,1023,1023,5267.97,1023,100.0,5267.97,100.0,1023,100.0,5267.97,100.0,1023,100.0,5267.97,100.0,1023,100.0,5267.97,100.0,1023,100.0,5267.97,100.0,1023,100.0,5267.97,100.0,1023,100.0,5267.97,100.0,1023,100.0,5267.97,100.0
T,1:1:1:1:1,5000,2511,2511,57674.12,2511,100.0,57674.12,100.0,2511,100.0,57674.12,100.0,2511,100.0,57674.12,100.0,2511,100.0,57674.12,100.0,2511,100.0,57674.12,100.0,2511,100.0,57674.12,100.0,2511,100.0,57674.12,100.0,2511,100.0,57674.12,100.0
T,1:1:1:1:1,10000,5056,5056,107003.81,5055,99.98,107001.0,99.997,5055,99.98,107001.0,99.997,5055,99.98,107001.0,99.997,5055,99.98,107001.0,99.997,5055,99.98,107001.0,99.997,5055,99.98,107001.0,99.997,5055,99.98,107001.0,99.997,5055,99.98,107001.0,99.997
T,1:1:1:1:1,18550,9356,9356,183409.61,9355,99.989,183407.05,99.999,9355,99.989,183407.05,99.999,9355,99.989,183407.05,99.999,9355,99.989,183407.05,99.999,9355,99.989,183407.05,99.999,9355,99.989,183407.05,99.999,9355,99.989,183407.05,99.999,9355,99.989,183407.05,99.999
TSLA,1:1:1:1:1,2,2,2,1.8,1,50.0,1.44,80.028,1,50.0,1.44,80.028,1,50.0,1.44,80.028,1,50.0,1.44,80.028,1,50.0,1.44,80.028,1,50.0,1.44,80.028,1,50.0,1.44,80.028,1,50.0,1.44,80.028
TSLA,1:1:1:1:1,3,3,3,2.35,2,66.666,1.99,84.656,2,66.666,1.99,84.656,2,66.666,1.99,84.656,2,66.666,1.99,84.656,2,66.666,1.99,84.656,2,66.666,1.99,84.656,2,66.666,1.99,84.656,2,66.666,1.99,84.656
TSLA,1:1:1:1:1,4,3,3,2.35,3,100.0,2.35,100.0,3,100.0,2.35,100.0,3,100.0,2.35,100.0,3,100.0,2.35,100.0,3,100.0,2.35,100.0,3,100.0,2.35,100.0,3,100.0,2.35,100.0,3,100.0,2.35,100.0
TSLA,1:1:1:1:1,5,3,3,3.53,3,100.0,3.53,100.0,3,100.0,3.53,100.0,3,100.0,3.53,100.0,3,100.0,3.53,100.0,3,100.0,3.53,100.0,3,100.0,3.53,100.0,3,100.0,3.53,100.0,3,100.0,3.53,100.0
TSLA,1:1:1:1:1,10,6,6,7.47,5,83.333,7.38,98.753,5,83.333,7.38,98.753,5,83.333,7.38,98.753,5,83.333,7.38,98.753,5,83.333,7.38,98.753,5,83.333,7.38,98.753,5,83.333,7.38,98.753,5,83.333,7.38,98.753
TSLA,1:1:1:1:1,15,8,8,9.8,8,100.0,9.8,100.0,8,100.0,9.8,100.0,8,100.0,9.8,100.0,8,100.0,9.8,100.0,8,100.0,9.8,100.0,8,100.0,9.8,100.0,8,100.0,9.8,100.0,8,100.0,9.8,100.0
TSLA,1:1:1:1:1,25,14,14,10.83,14,100.0,10.83,100.0,14,100.0,10.83,100.0,14,100.0,10.83,100.0,14,100.0,10.83,100.0,14,100.0,10.83,100.0,14,100.0,10.83,100.0,14,100.0,10.83,100.0,14,100.0,10.83,100.0
TSLA,1:1:1:1:1,50,28,28,17.09,27,96.428,16.87,98.694,27,96.428,16.87,98.694,27,96.428,16.87,98.694,27,96.428,16.87,98.694,27,96.428,16.87,98.694,27,96.428,16.87,98.694,27,96.428,16.87,98.694,27,96.428,16.87,98.694
TSLA,1:1:1:1:1,100,60,60,38.87,59,98.333,38.69,99.525,59,98.333,38.69,99.525,59,98.333,38.69,99.525,59,98.333,38.69,99.525,59,98.333,38.69,99.525,59,98.333,38.69,99.525,59,98.333,38.69,99.525,59,98.333,38.69,99.525
TSLA,1:1:1:1:1,500,268,268,409.65,267,99.626,409.23,99.899,267,99.626,409.23,99.899,267,99.626,409.23,99.899,267,99.626,409.23,99.899,267,99.626,409.23,99.899,267,99.626,409.23,99.899,267,99.626,409.23,99.899,267,99.626,409.23,99.899
TSLA,1:1:1:1:1,1000,515,515,8479.8,515,100.0,8479.8,100.0,515,100.0,8479.8,100.0,515,100.0,8479.8,100.0,515,100.0,8479.8,100.0,515,100.0,8479.8,100.0,515,100.0,8479.8,100.0,515,100.0,8479.8,100.0,515,100.0,8479.8,100.0
TSLA,1:1:1:1:1,2000,1015,1015,39641.96,1015,100.0,39641.96,100.0,1015,100.0,39641.96,100.0,1015,100.0,39641.96,100.0,1015,100.0,39641.96,100.0,1015,100.0,39641.96,100.0,1015,100.0,39641.96,100.0,1015,100.0,39641.96,100.0,1015,100.0,39641.96,100.0
TSLA,1:1:1:1:1,5000,2545,2545,123725.18,2545,100.0,123725.18,100.0,2545,100.0,123725.18,100.0,2545,100.0,123725.18,100.0,2545,100.0,123725.18,100.0,2545,100.0,123725.18,100.0,2545,100.0,123725.18,100.0,2545,100.0,123725.18,100.0,2545,100.0,123725.18,100.0
TSLA,1:1:1:1:1,5132,2612,2612,146382.56,2611,99.961,146376.45,99.996,2611,99.961,146376.45,99.996,2611,99.961,146376.45,99.996,2611,99.961,146376.45,99.996,2611,99.961,146376.45,99.996,2611,99.961,146376.45,99.996,2611,99.961,146376.45,99.996,2611,99.961,146376.45,99.996
WFC,1:1:1:1:1,2,2,2,0.44,1,50.0,0.23,50.882,1,50.0,0.23,50.882,1,50.0,0.23,50.882,1,50.0,0.23,50.882,1,50.0,0.23,50.882,1,50.0,0.23,50.882,1,50.0,0.23,50.882,1,50.0,0.23,50.882
WFC,1:1:1:1:1,3,3,3,0.67,2,66.666,0.46,67.69800000000001,2,66.666,0.46,67.69800000000001,2,66.666,0.46,67.69800000000001,2,66.666,0.46,67.69800000000001,2,66.666,0.46,67.69800000000001,2,66.666,0.46,67.69800000000001,2,66.666,0.46,67.69800000000001,2,66.666,0.46,67.69800000000001
WFC,1:1:1:1:1,4,4,4,0.92,3,75.0,0.7,76.346,3,75.0,0.7,76.346,3,75.0,0.7,76.346,3,75.0,0.7,76.346,3,75.0,0.7,76.346,3,75.0,0.7,76.346,3,75.0,0.7,76.346,3,75.0,0.7,76.346
WFC,1:1:1:1:1,5,4,4,0.93,3,75.0,0.71,75.83800000000002,3,75.0,0.71,75.83800000000002,3,75.0,0.71,75.83800000000002,3,75.0,0.71,75.83800000000002,3,75.0,0.71,75.83800000000002,3,75.0,0.71,75.83800000000002,3,75.0,0.71,75.83800000000002,3,75.0,0.71,75.83800000000002
WFC,1:1:1:1:1,10,7,7,0.96,7,100.0,0.96,100.0,7,100.0,0.96,100.0,7,100.0,0.96,100.0,7,100.0,0.96,100.0,7,100.0,0.96,100.0,7,100.0,0.96,100.0,7,100.0,0.96,100.0,7,100.0,0.96,100.0
WFC,1:1:1:1:1,15,11,11,0.98,11,100.0,0.98,100.0,11,100.0,0.98,100.0,11,100.0,0.98,100.0,11,100.0,0.98,100.0,11,100.0,0.98,100.0,11,100.0,0.98,100.0,11,100.0,0.98,100.0,11,100.0,0.98,100.0
WFC,1:1:1:1:1,25,14,14,1.49,14,100.0,1.49,100.0,14,100.0,1.49,100.0,14,100.0,1.49,100.0,14,100.0,1.49,100.0,14,100.0,1.49,100.0,14,100.0,1.49,100.0,14,100.0,1.49,100.0,14,100.0,1.49,100.0
WFC,1:1:1:1:1,50,26,26,4.55,26,100.0,4.55,100.0,26,100.0,4.55,100.0,26,100.0,4.55,100.0,26,100.0,4.55,100.0,26,100.0,4.55,100.0,26,100.0,4.55,100.0,26,100.0,4.55,100.0,26,100.0,4.55,100.0
WFC,1:1:1:1:1,100,52,52,9.62,51,98.076,9.59,99.682,51,98.076,9.59,99.682,51,98.076,9.59,99.682,51,98.076,9.59,99.682,51,98.076,9.59,99.682,51,98.076,9.59,99.682,51,98.076,9.59,99.682,51,98.076,9.59,99.682
WFC,1:1:1:1:1,500,260,260,42.17,259,99.615,42.11,99.86,259,99.615,42.11,99.86,259,99.615,42.11,99.86,259,99.615,42.11,99.86,259,99.615,42.11,99.86,259,99.615,42.11,99.86,259,99.615,42.11,99.86,259,99.615,42.11,99.86
WFC,1:1:1:1:1,1000,500,504,196.82,499,99.8,196.63,99.901,503,99.801,196.77,99.976,499,99.8,196.63,99.901,503,99.801,196.77,99.976,499,99.8,196.63,99.901,503,99.801,196.77,99.976,499,99.8,196.63,99.901,503,99.801,196.77,99.976
WFC,1:1:1:1:1,2000,1011,1024,257.52,1011,100.0,257.52,100.0,1023,99.902,257.42,99.96,1011,100.0,257.52,100.0,1023,99.902,257.42,99.96,1011,100.0,257.52,100.0,1023,99.902,257.42,99.96,1011,100.0,257.52,100.0,1023,99.902,257.42,99.96
WFC,1:1:1:1:1,5000,2527,2527,2451.1,2527,100.0,2451.1,100.0,2527,100.0,2451.1,100.0,2527,100.0,2451.1,100.0,2527,100.0,2451.1,100.0,2527,100.0,2451.1,100.0,2527,100.0,2451.1,100.0,2527,100.0,2451.1,100.0,2527,100.0,2451.1,100.0
WFC,1:1:1:1:1,10000,5008,5008,99536.8,5007,99.98,99533.71,99.997,5007,99.98,99533.71,99.997,5007,99.98,99533.71,99.997,5007,99.98,99533.71,99.997,5007,99.98,99533.71,99.997,5007,99.98,99533.71,99.997,5007,99.98,99533.71,99.997,5007,99.98,99533.71,99.997
WFC,1:1:1:1:1,20000,10016,10016,237020.39,10015,99.99,237018.85,99.999,10015,99.99,237018.09,99.999,10015,99.99,237018.85,99.999,10015,99.99,237018.09,99.999,10015,99.99,237018.85,99.999,10015,99.99,237018.09,99.999,10015,99.99,237018.85,99.999,10015,99.99,237018.09,99.999
WFC,1:1:1:1:1,24346,12197,12198,375285.61,12197,100.0,375285.61,100.0,12198,100.0,375285.61,100.0,12197,100.0,375285.61,100.0,12198,100.0,375285.61,100.0,12197,100.0,375285.61,100.0,12198,100.0,375285.61,100.0,12197,100.0,375285.61,100.0,12198,100.0,375285.61,100.0
WMT,1:1:1:1:1,2,2,2,0.0,1,50.0,0.0,56.25,1,50.0,0.0,56.25,1,50.0,0.0,56.25,1,50.0,0.0,56.25,1,50.0,0.0,56.25,1,50.0,0.0,56.25,1,50.0,0.0,56.25,1,50.0,0.0,56.25
WMT,1:1:1:1:1,3,3,3,0.0,2,66.666,0.0,94.118,2,66.666,0.0,94.118,2,66.666,0.0,94.118,2,66.666,0.0,94.118,2,66.666,0.0,94.118,2,66.666,0.0,94.118,2,66.666,0.0,94.118,2,66.666,0.0,94.118
WMT,1:1:1:1:1,4,3,3,0.0,3,100.0,0.0,100.0,3,100.0,0.0,100.0,3,100.0,0.0,100.0,3,100.0,0.0,100.0,3,100.0,0.0,100.0,3,100.0,0.0,100.0,3,100.0,0.0,100.0,3,100.0,0.0,100.0
WMT,1:1:1:1:1,5,3,3,0.0,3,100.0,0.0,100.0,3,100.0,0.0,100.0,3,100.0,0.0,100.0,3,100.0,0.0,100.0,3,100.0,0.0,100.0,3,100.0,0.0,100.0,3,100.0,0.0,100.0,3,100.0,0.0,100.0
WMT,1:1:1:1:1,10,6,6,0.01,5,83.333,0.01,98.612,5,83.333,0.01,98.612,5,83.333,0.01,98.612,5,83.333,0.01,98.612,5,83.333,0.01,98.612,5,83.333,0.01,98.612,5,83.333,0.01,98.612,5,83.333,0.01,98.612
WMT,1:1:1:1:1,15,11,11,0.01,10,90.909,0.01,98.805,10,90.909,0.01,98.805,10,90.909,0.01,98.805,10,90.909,0.01,98.805,10,90.909,0.01,98.805,10,90.909,0.01,98.805,10,90.909,0.01,98.805,10,90.909,0.01,98.805
WMT,1:1:1:1:1,25,13,13,0.04,12,92.307,0.04,98.018,12,92.307,0.04,96.4,12,92.307,0.04,98.018,12,92.307,0.04,96.4,12,92.307,0.04,98.018,12,92.307,0.04,96.4,12,92.307,0.04,98.018,12,92.307,0.04,96.4
WMT,1:1:1:1:1,50,28,28,0.11,27,96.428,0.11,99.418,27,96.428,0.11,99.418,27,96.428,0.11,99.418,27,96.428,0.11,99.418,27,96.428,0.11,99.418,27,96.428,0.11,99.418,27,96.428,0.11,99.418,27,96.428,0.11,99.418
WMT,1:1:1:1:1,100,52,52,0.29,51,98.076,0.29,99.027,51,98.076,0.29,99.027,51,98.076,0.29,99.027,51,98.076,0.29,99.027,51,98.076,0.29,99.027,51,98.076,0.29,99.027,51,98.076,0.29,99.027,51,98.076,0.29,99.027
WMT,1:1:1:1:1,500,252,252,5.26,252,100.0,5.26,100.0,252,100.0,5.26,100.0,252,100.0,5.26,100.0,252,100.0,5.26,100.0,252,100.0,5.26,100.0,252,100.0,5.26,100.0,252,100.0,5.26,100.0,252,100.0,5.26,100.0
WMT,1:1:1:1:1,1000,508,508,11.48,507,99.803,11.48,99.976,507,99.803,11.48,99.976,507,99.803,11.48,99.976,507,99.803,11.48,99.976,507,99.803,11.48,99.976,507,99.803,11.48,99.976,507,99.803,11.48,99.976,507,99.803,11.48,99.976
WMT,1:1:1:1:1,2000,1014,1014,50.1,1014,100.0,50.1,100.0,1014,100.0,50.1,100.0,1014,100.0,50.1,100.0,1014,100.0,50.1,100.0,1014,100.0,50.1,100.0,1014,100.0,50.1,100.0,1014,100.0,50.1,100.0,1014,100.0,50.1,100.0
