stock_name,recipe,num_possible_trades,optimal_count,optimal_count_with_gft_zero,optimal_gft,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio
INTC,1:16,10000,5054,5056,2115814.03,5051,5051,5051,5051,99.901,99.901,99.901,99.901,2115267.12,2115267.12,2115267.12,2115267.12,99.974,99.974,99.974,99.974,5055,5055,5055,5055,99.98,99.98,99.98,99.98,2115577.78,2115577.78,2115577.78,2115577.78,99.989,99.989,99.989,99.989,5051,5051,5051,5051,99.901,99.901,99.901,99.901,2115267.12,2115267.12,2115267.12,2115267.12,99.974,99.974,99.974,99.974,5055,5055,5055,5055,99.98,99.98,99.98,99.98,2115577.78,2115577.78,2115577.78,2115577.78,99.989,99.989,99.989,99.989,5051,5051,5051,5051,99.901,99.901,99.901,99.901,2115267.12,2115267.12,2115267.12,2115267.12,99.974,99.974,99.974,99.974,5055,5055,5055,5055,99.98,99.98,99.98,99.98,2115577.78,2115577.78,2115577.78,2115577.78,99.989,99.989,99.989,99.989,5051,5051,5051,5051,99.901,99.901,99.901,99.901,2115267.12,2115267.12,2115267.12,2115267.12,99.974,99.974,99.974,99.974,5055,5055,5055,5055,99.98,99.98,99.98,99.98,2115577.78,2115577.78,2115577.78,2115577.78,99.989,99.989,99.989,99.989
INTC,1:16,20000,10088,10091,4232227.39,10082,10082,10082,10082,99.91,99.91,99.91,99.91,4231122.3,4231122.3,4231122.3,4231122.3,99.974,99.974,99.974,99.974,10090,10090,10090,10090,99.99,99.99,99.99,99.99,4231992.12,4231992.12,4231992.12,4231992.12,99.994,99.994,99.994,99.994,10082,10082,10082,10082,99.91,99.91,99.91,99.91,4231122.3,4231122.3,4231122.3,4231122.3,99.974,99.974,99.974,99.974,10090,10090,10090,10090,99.99,99.99,99.99,99.99,4231992.12,4231992.12,4231992.12,4231992.12,99.994,99.994,99.994,99.994,10082,10082,10082,10082,99.91,99.91,99.91,99.91,4231122.3,4231122.3,4231122.3,4231122.3,99.974,99.974,99.974,99.974,10090,10090,10090,10090,99.99,99.99,99.99,99.99,4231992.12,4231992.12,4231992.12,4231992.12,99.994,99.994,99.994,99.994,10082,10082,10082,10082,99.91,99.91,99.91,99.91,4231122.3,4231122.3,4231122.3,4231122.3,99.974,99.974,99.974,99.974,10090,10090,10090,10090,99.99,99.99,99.99,99.99,4231992.12,4231992.12,4231992.12,4231992.12,99.994,99.994,99.994,99.994
INTC,1:16,20414,10307,10307,4462642.65,10307,10307,10307,10307,100.0,100.0,100.0,100.0,4462642.65,4462642.65,4462642.65,4462642.65,100.0,100.0,100.0,100.0,10307,10307,10307,10307,100.0,100.0,100.0,100.0,4462642.65,4462642.65,4462642.65,4462642.65,100.0,100.0,100.0,100.0,10307,10307,10307,10307,100.0,100.0,100.0,100.0,4462642.65,4462642.65,4462642.65,4462642.65,100.0,100.0,100.0,100.0,10307,10307,10307,10307,100.0,100.0,100.0,100.0,4462642.65,4462642.65,4462642.65,4462642.65,100.0,100.0,100.0,100.0,10307,10307,10307,10307,100.0,100.0,100.0,100.0,4462642.65,4462642.65,4462642.65,4462642.65,100.0,100.0,100.0,100.0,10307,10307,10307,10307,100.0,100.0,100.0,100.0,4462642.65,4462642.65,4462642.65,4462642.65,100.0,100.0,100.0,100.0,10307,10307,10307,10307,100.0,100.0,100.0,100.0,4462642.65,4462642.65,4462642.65,4462642.65,100.0,100.0,100.0,100.0,10307,10307,10307,10307,100.0,100.0,100.0,100.0,4462642.65,4462642.65,4462642.65,4462642.65,100.0,100.0,100.0,100.0
J,1:16,2,2,2,0.17,1,1,1,1,50.0,50.0,50.0,50.0,0.17,0.17,0.17,0.17,99.702,99.702,99.702,99.702,1,1,1,1,50.0,50.0,50.0,50.0,0.17,0.17,0.17,0.17,99.702,99.702,99.702,99.702,1,1,1,1,50.0,50.0,50.0,50.0,0.17,0.17,0.17,0.17,99.702,99.702,99.702,99.702,1,1,1,1,50.0,50.0,50.0,50.0,0.17,0.17,0.17,0.17,99.702,99.702,99.702,99.702,1,1,1,1,50.0,50.0,50.0,50.0,0.17,0.17,0.17,0.17,99.702,99.702,99.702,99.702,1,1,1,1,50.0,50.0,50.0,50.0,0.17,0.17,0.17,0.17,99.702,99.702,99.702,99.702,1,1,1,1,50.0,50.0,50.0,50.0,0.17,0.17,0.17,0.17,99.702,99.702,99.702,99.702,1,1,1,1,50.0,50.0,50.0,50.0,0.17,0.17,0.17,0.17,99.702,99.702,99.702,99.702
J,1:16,3,2,2,0.25,1,1,1,1,50.0,50.0,50.0,50.0,0.17,0.17,0.17,0.17,66.58,66.58,66.58,66.58,2,2,2,2,100.0,100.0,100.0,100.0,0.25,0.25,0.25,0.25,100.0,100.0,100.0,100.0,1,1,1,1,50.0,50.0,50.0,50.0,0.17,0.17,0.17,0.17,66.58,66.58,66.58,66.58,2,2,2,2,100.0,100.0,100.0,100.0,0.25,0.25,0.25,0.25,100.0,100.0,100.0,100.0,1,1,1,1,50.0,50.0,50.0,50.0,0.17,0.17,0.17,0.17,66.58,66.58,66.58,66.58,2,2,2,2,100.0,100.0,100.0,100.0,0.25,0.25,0.25,0.25,100.0,100.0,100.0,100.0,1,1,1,1,50.0,50.0,50.0,50.0,0.17,0.17,0.17,0.17,66.58,66.58,66.58,66.58,2,2,2,2,100.0,100.0,100.0,100.0,0.25,0.25,0.25,0.25,100.0,100.0,100.0,100.0
J,1:16,4,2,2,0.42,2,2,2,2,100.0,100.0,100.0,100.0,0.42,0.42,0.42,0.42,100.0,100.0,100.0,100.0,2,2,2,2,100.0,100.0,100.0,100.0,0.42,0.42,0.42,0.42,100.0,100.0,100.0,100.0,2,2,2,2,100.0,100.0,100.0,100.0,0.42,0.42,0.42,0.42,100.0,100.0,100.0,100.0,2,2,2,2,100.0,100.0,100.0,100.0,0.42,0.42,0.42,0.42,100.0,100.0,100.0,100.0,2,2,2,2,100.0,100.0,100.0,100.0,0.42,0.42,0.42,0.42,100.0,100.0,100.0,100.0,2,2,2,2,100.0,100.0,100.0,100.0,0.42,0.42,0.42,0.42,100.0,100.0,100.0,100.0,2,2,2,2,100.0,100.0,100.0,100.0,0.42,0.42,0.42,0.42,100.0,100.0,100.0,100.0,2,2,2,2,100.0,100.0,100.0,100.0,0.42,0.42,0.42,0.42,100.0,100.0,100.0,100.0
J,1:16,5,3,3,0.67,2,2,2,2,66.666,66.666,66.666,66.666,0.56,0.56,0.56,0.56,83.316,83.316,83.316,83.316,2,2,2,2,66.666,66.666,66.666,66.666,0.56,0.56,0.56,0.56,83.316,83.316,83.316,83.316,2,2,2,2,66.666,66.666,66.666,66.666,0.56,0.56,0.56,0.56,83.316,83.316,83.316,83.316,2,2,2,2,66.666,66.666,66.666,66.666,0.56,0.56,0.56,0.56,83.316,83.316,83.316,83.316,2,2,2,2,66.666,66.666,66.666,66.666,0.56,0.56,0.56,0.56,83.316,83.316,83.316,83.316,2,2,2,2,66.666,66.666,66.666,66.666,0.56,0.56,0.56,0.56,83.316,83.316,83.316,83.316,2,2,2,2,66.666,66.666,66.666,66.666,0.56,0.56,0.56,0.56,83.316,83.316,83.316,83.316,2,2,2,2,66.666,66.666,66.666,66.666,0.56,0.56,0.56,0.56,83.316,83.316,83.316,83.316
J,1:16,10,4,6,6.0,4,4,4,4,66.666,66.666,66.666,66.666,6.0,6.0,6.0,6.0,100.0,100.0,100.0,100.0,5,5,5,5,83.333,83.333,83.333,83.333,5.21,5.21,5.21,5.21,86.804,86.804,86.804,86.804,4,4,4,4,66.666,66.666,66.666,66.666,6.0,6.0,6.0,6.0,100.0,100.0,100.0,100.0,5,5,5,5,83.333,83.333,83.333,83.333,5.21,5.21,5.21,5.21,86.804,86.804,86.804,86.804,4,4,4,4,66.666,66.666,66.666,66.666,6.0,6.0,6.0,6.0,100.0,100.0,100.0,100.0,5,5,5,5,83.333,83.333,83.333,83.333,5.21,5.21,5.21,5.21,86.804,86.804,86.804,86.804,4,4,4,4,66.666,66.666,66.666,66.666,6.0,6.0,6.0,6.0,100.0,100.0,100.0,100.0,5,5,5,5,83.333,83.333,83.333,83.333,5.21,5.21,5.21,5.21,86.804,86.804,86.804,86.804
J,1:16,15,8,8,10.51,7,7,7,7,87.5,87.5,87.5,87.5,9.96,9.96,9.96,9.96,94.837,94.837,94.837,94.837,7,7,7,7,87.5,87.5,87.5,87.5,9.96,9.96,9.96,9.96,94.837,94.837,94.837,94.837,7,7,7,7,87.5,87.5,87.5,87.5,9.96,9.96,9.96,9.96,94.837,94.837,94.837,94.837,7,7,7,7,87.5,87.5,87.5,87.5,9.96,9.96,9.96,9.96,94.837,94.837,94.837,94.837,7,7,7,7,87.5,87.5,87.5,87.5,9.96,9.96,9.96,9.96,94.837,94.837,94.837,94.837,7,7,7,7,87.5,87.5,87.5,87.5,9.96,9.96,9.96,9.96,94.837,94.837,94.837,94.837,7,7,7,7,87.5,87.5,87.5,87.5,9.96,9.96,9.96,9.96,94.837,94.837,94.837,94.837,7,7,7,7,87.5,87.5,87.5,87.5,9.96,9.96,9.96,9.96,94.837,94.837,94.837,94.837
J,1:16,25,13,14,13.85,12,12,12,12,85.714,85.714,85.714,85.714,13.47,13.47,13.47,13.47,97.261,97.261,97.261,97.261,14,14,14,14,100.0,100.0,100.0,100.0,13.85,13.85,13.85,13.85,100.0,100.0,100.0,100.0,12,12,12,12,85.714,85.714,85.714,85.714,13.47,13.47,13.47,13.47,97.261,97.261,97.261,97.261,14,14,14,14,100.0,100.0,100.0,100.0,13.85,13.85,13.85,13.85,100.0,100.0,100.0,100.0,12,12,12,12,85.714,85.714,85.714,85.714,13.47,13.47,13.47,13.47,97.261,97.261,97.261,97.261,14,14,14,14,100.0,100.0,100.0,100.0,13.85,13.85,13.85,13.85,100.0,100.0,100.0,100.0,12,12,12,12,85.714,85.714,85.714,85.714,13.47,13.47,13.47,13.47,97.261,97.261,97.261,97.261,14,14,14,14,100.0,100.0,100.0,100.0,13.85,13.85,13.85,13.85,100.0,100.0,100.0,100.0
J,1:16,50,26,26,24.1,26,26,26,26,100.0,100.0,100.0,100.0,24.1,24.1,24.1,24.1,100.0,100.0,100.0,100.0,26,26,26,26,100.0,100.0,100.0,100.0,24.1,24.1,24.1,24.1,100.0,100.0,100.0,100.0,26,26,26,26,100.0,100.0,100.0,100.0,24.1,24.1,24.1,24.1,100.0,100.0,100.0,100.0,26,26,26,26,100.0,100.0,100.0,100.0,24.1,24.1,24.1,24.1,100.0,100.0,100.0,100.0,26,26,26,26,100.0,100.0,100.0,100.0,24.1,24.1,24.1,24.1,100.0,100.0,100.0,100.0,26,26,26,26,100.0,100.0,100.0,100.0,24.1,24.1,24.1,24.1,100.0,100.0,100.0,100.0,26,26,26,26,100.0,100.0,100.0,100.0,24.1,24.1,24.1,24.1,100.0,100.0,100.0,100.0,26,26,26,26,100.0,100.0,100.0,100.0,24.1,24.1,24.1,24.1,100.0,100.0,100.0,100.0
J,1:16,100,53,53,104.21,52,52,52,52,98.113,98.113,98.113,98.113,102.84,102.84,102.84,102.84,98.686,98.686,98.686,98.686,53,53,53,53,100.0,100.0,100.0,100.0,104.21,104.21,104.21,104.21,100.0,100.0,100.0,100.0,52,52,52,52,98.113,98.113,98.113,98.113,102.84,102.84,102.84,102.84,98.686,98.686,98.686,98.686,53,53,53,53,100.0,100.0,100.0,100.0,104.21,104.21,104.21,104.21,100.0,100.0,100.0,100.0,52,52,52,52,98.113,98.113,98.113,98.113,102.84,102.84,102.84,102.84,98.686,98.686,98.686,98.686,53,53,53,53,100.0,100.0,100.0,100.0,104.21,104.21,104.21,104.21,100.0,100.0,100.0,100.0,52,52,52,52,98.113,98.113,98.113,98.113,102.84,102.84,102.84,102.84,98.686,98.686,98.686,98.686,53,53,53,53,100.0,100.0,100.0,100.0,104.21,104.21,104.21,104.21,100.0,100.0,100.0,100.0
J,1:16,500,257,260,1999.87,255,255,255,255,98.076,98.076,98.076,98.076,1990.3,1990.3,1990.3,1990.3,99.521,99.521,99.521,99.521,260,260,260,260,100.0,100.0,100.0,100.0,1999.87,1999.87,1999.87,1999.87,100.0,100.0,100.0,100.0,255,255,255,255,98.076,98.076,98.076,98.076,1990.3,1990.3,1990.3,1990.3,99.521,99.521,99.521,99.521,260,260,260,260,100.0,100.0,100.0,100.0,1999.87,1999.87,1999.87,1999.87,100.0,100.0,100.0,100.0,255,255,255,255,98.076,98.076,98.076,98.076,1990.3,1990.3,1990.3,1990.3,99.521,99.521,99.521,99.521,260,260,260,260,100.0,100.0,100.0,100.0,1999.87,1999.87,1999.87,1999.87,100.0,100.0,100.0,100.0,255,255,255,255,98.076,98.076,98.076,98.076,1990.3,1990.3,1990.3,1990.3,99.521,99.521,99.521,99.521,260,260,260,260,100.0,100.0,100.0,100.0,1999.87,1999.87,1999.87,1999.87,100.0,100.0,100.0,100.0
J,1:16,1000,517,517,3918.98,508,508,508,508,98.259,98.259,98.259,98.259,3900.22,3900.22,3900.22,3900.22,99.521,99.521,99.521,99.521,516,516,516,516,99.806,99.806,99.806,99.806,3916.9,3916.9,3916.9,3916.9,99.947,99.947,99.947,99.947,508,508,508,508,98.259,98.259,98.259,98.259,3900.22,3900.22,3900.22,3900.22,99.521,99.521,99.521,99.521,516,516,516,516,99.806,99.806,99.806,99.806,3916.9,3916.9,3916.9,3916.9,99.947,99.947,99.947,99.947,508,508,508,508,98.259,98.259,98.259,98.259,3900.22,3900.22,3900.22,3900.22,99.521,99.521,99.521,99.521,516,516,516,516,99.806,99.806,99.806,99.806,3916.9,3916.9,3916.9,3916.9,99.947,99.947,99.947,99.947,508,508,508,508,98.259,98.259,98.259,98.259,3900.22,3900.22,3900.22,3900.22,99.521,99.521,99.521,99.521,516,516,516,516,99.806,99.806,99.806,99.806,3916.9,3916.9,3916.9,3916.9,99.947,99.947,99.947,99.947
J,1:16,2000,1023,1023,7501.48,1002,1002,1002,1002,97.947,97.947,97.947,97.947,7392.35,7392.35,7392.35,7392.35,98.545,98.545,98.545,98.545,1023,1023,1023,1023,100.0,100.0,100.0,100.0,7501.48,7501.48,7501.48,7501.48,100.0,100.0,100.0,100.0,1002,1002,1002,1002,97.947,97.947,97.947,97.947,7392.35,7392.35,7392.35,7392.35,98.545,98.545,98.545,98.545,1023,1023,1023,1023,100.0,100.0,100.0,100.0,7501.48,7501.48,7501.48,7501.48,100.0,100.0,100.0,100.0,1002,1002,1002,1002,97.947,97.947,97.947,97.947,7392.35,7392.35,7392.35,7392.35,98.545,98.545,98.545,98.545,1023,1023,1023,1023,100.0,100.0,100.0,100.0,7501.48,7501.48,7501.48,7501.48,100.0,100.0,100.0,100.0,1002,1002,1002,1002,97.947,97.947,97.947,97.947,7392.35,7392.35,7392.35,7392.35,98.545,98.545,98.545,98.545,1023,1023,1023,1023,100.0,100.0,100.0,100.0,7501.48,7501.48,7501.48,7501.48,100.0,100.0,100.0,100.0
J,1:16,5000,2503,2503,217642.03,2500,2500,2500,2500,99.88,99.88,99.88,99.88,217585.42,217585.42,217585.42,217585.42,99.974,99.974,99.974,99.974,2502,2502,2502,2502,99.96,99.96,99.96,99.96,217623.16,217623.16,217623.16,217623.16,99.991,99.991,99.991,99.991,2500,2500,2500,2500,99.88,99.88,99.88,99.88,217585.42,217585.42,217585.42,217585.42,99.974,99.974,99.974,99.974,2502,2502,2502,2502,99.96,99.96,99.96,99.96,217623.16,217623.16,217623.16,217623.16,99.991,99.991,99.991,99.991,2500,2500,2500,2500,99.88,99.88,99.88,99.88,217585.42,217585.42,217585.42,217585.42,99.974,99.974,99.974,99.974,2502,2502,2502,2502,99.96,99.96,99.96,99.96,217623.16,217623.16,217623.16,217623.16,99.991,99.991,99.991,99.991,2500,2500,2500,2500,99.88,99.88,99.88,99.88,217585.42,217585.42,217585.42,217585.42,99.974,99.974,99.974,99.974,2502,2502,2502,2502,99.96,99.96,99.96,99.96,217623.16,217623.16,217623.16,217623.16,99.991,99.991,99.991,99.991
J,1:16,10000,5010,5010,3166090.12,5009,5009,5009,5009,99.98,99.98,99.98,99.98,3165999.55,3165999.55,3165999.55,3165999.55,99.997,99.997,99.997,99.997,5009,5009,5009,5009,99.98,99.98,99.98,99.98,3165999.55,3165999.55,3165999.55,3165999.55,99.997,99.997,99.997,99.997,5009,5009,5009,5009,99.98,99.98,99.98,99.98,3165999.55,3165999.55,3165999.55,3165999.55,99.997,99.997,99.997,99.997,5009,5009,5009,5009,99.98,99.98,99.98,99.98,3165999.55,3165999.55,3165999.55,3165999.55,99.997,99.997,99.997,99.997,5009,5009,5009,5009,99.98,99.98,99.98,99.98,3165999.55,3165999.55,3165999.55,3165999.55,99.997,99.997,99.997,99.997,5009,5009,5009,5009,99.98,99.98,99.98,99.98,3165999.55,3165999.55,3165999.55,3165999.55,99.997,99.997,99.997,99.997,5009,5009,5009,5009,99.98,99.98,99.98,99.98,3165999.55,3165999.55,3165999.55,3165999.55,99.997,99.997,99.997,99.997,5009,5009,5009,5009,99.98,99.98,99.98,99.98,3165999.55,3165999.55,3165999.55,3165999.55,99.997,99.997,99.997,99.997
J,1:16,20000,10014,10021,6317357.69,10010,10010,10010,10010,99.89,99.89,99.89,99.89,6316995.89,6316995.89,6316995.89,6316995.89,99.994,99.994,99.994,99.994,10021,10021,10021,10021,100.0,100.0,100.0,100.0,6317357.69,6317357.69,6317357.69,6317357.69,100.0,100.0,100.0,100.0,10010,10010,10010,10010,99.89,99.89,99.89,99.89,6316995.89,6316995.89,6316995.89,6316995.89,99.994,99.994,99.994,99.994,10021,10021,10021,10021,100.0,100.0,100.0,100.0,6317357.69,6317357.69,6317357.69,6317357.69,100.0,100.0,100.0,100.0,10010,10010,10010,10010,99.89,99.89,99.89,99.89,6316995.89,6316995.89,6316995.89,6316995.89,99.994,99.994,99.994,99.994,10021,10021,10021,10021,100.0,100.0,100.0,100.0,6317357.69,6317357.69,6317357.69,6317357.69,100.0,100.0,100.0,100.0,10010,10010,10010,10010,99.89,99.89,99.89,99.89,6316995.89,6316995.89,6316995.89,6316995.89,99.994,99.994,99.994,99.994,10021,10021,10021,10021,100.0,100.0,100.0,100.0,6317357.69,6317357.69,6317357.69,6317357.69,100.0,100.0,100.0,100.0
J,1:16,20414,10234,10234,6811002.57,10229,10229,10229,10229,99.951,99.951,99.951,99.951,6808150.83,6808150.83,6808150.83,6808150.83,99.958,99.958,99.958,99.958,10234,10234,10234,10234,100.0,100.0,100.0,100.0,6811002.57,6811002.57,6811002.57,6811002.57,100.0,100.0,100.0,100.0,10229,10229,10229,10229,99.951,99.951,99.951,99.951,6808150.83,6808150.83,6808150.83,6808150.83,99.958,99.958,99.958,99.958,10234,10234,10234,10234,100.0,100.0,100.0,100.0,6811002.57,6811002.57,6811002.57,6811002.57,100.0,100.0,100.0,100.0,10229,10229,10229,10229,99.951,99.951,99.951,99.951,6808150.83,6808150.83,6808150.83,6808150.83,99.958,99.958,99.958,99.958,10234,10234,10234,10234,100.0,100.0,100.0,100.0,6811002.57,6811002.57,6811002.57,6811002.57,100.0,100.0,100.0,100.0,10229,10229,10229,10229,99.951,99.951,99.951,99.951,6808150.83,6808150.83,6808150.83,6808150.83,99.958,99.958,99.958,99.958,10234,10234,10234,10234,100.0,100.0,100.0,100.0,6811002.57,6811002.57,6811002.57,6811002.57,100.0,100.0,100.0,100.0
JBLU,1:16,2,2,2,52.91,1,1,1,1,50.0,50.0,50.0,50.0,30.13,30.13,30.13,30.13,56.944,56.944,56.944,56.944,1,1,1,1,50.0,50.0,50.0,50.0,30.13,30.13,30.13,30.13,56.944,56.944,56.944,56.944,1,1,1,1,50.0,50.0,50.0,50.0,30.13,30.13,30.13,30.13,56.944,56.944,56.944,56.944,1,1,1,1,50.0,50.0,50.0,50.0,30.13,30.13,30.13,30.13,56.944,56.944,56.944,56.944,1,1,1,1,50.0,50.0,50.0,50.0,30.13,30.13,30.13,30.13,56.944,56.944,56.944,56.944,1,1,1,1,50.0,50.0,50.0,50.0,30.13,30.13,30.13,30.13,56.944,56.944,56.944,56.944,1,1,1,1,50.0,50.0,50.0,50.0,30.13,30.13,30.13,30.13,56.944,56.944,56.944,56.944,1,1,1,1,50.0,50.0,50.0,50.0,30.13,30.13,30.13,30.13,56.944,56.944,56.944,56.944
JBLU,1:16,3,3,3,57.18,2,2,2,2,66.666,66.666,66.666,66.666,41.32,41.32,41.32,41.32,72.277,72.277,72.277,72.277,2,2,2,2,66.666,66.666,66.666,66.666,41.32,41.32,41.32,41.32,72.277,72.277,72.277,72.277,2,2,2,2,66.666,66.666,66.666,66.666,41.32,41.32,41.32,41.32,72.277,72.277,72.277,72.277,2,2,2,2,66.666,66.666,66.666,66.666,41.32,41.32,41.32,41.32,72.277,72.277,72.277,72.277,2,2,2,2,66.666,66.666,66.666,66.666,41.32,41.32,41.32,41.32,72.277,72.277,72.277,72.277,2,2,2,2,66.666,66.666,66.666,66.666,41.32,41.32,41.32,41.32,72.277,72.277,72.277,72.277,2,2,2,2,66.666,66.666,66.666,66.666,41.32,41.32,41.32,41.32,72.277,72.277,72.277,72.277,2,2,2,2,66.666,66.666,66.666,66.666,41.32,41.32,41.32,41.32,72.277,72.277,72.277,72.277
JBLU,1:16,4,4,4,59.78,3,3,3,3,75.0,75.0,75.0,75.0,47.66,47.66,47.66,47.66,79.718,79.718,79.718,79.718,3,3,3,3,75.0,75.0,75.0,75.0,47.66,47.66,47.66,47.66,79.718,79.718,79.718,79.718,3,3,3,3,75.0,75.0,75.0,75.0,47.66,47.66,47.66,47.66,79.718,79.718,79.718,79.718,3,3,3,3,75.0,75.0,75.0,75.0,47.66,47.66,47.66,47.66,79.718,79.718,79.718,79.718,3,3,3,3,75.0,75.0,75.0,75.0,47.66,47.66,47.66,47.66,79.718,79.718,79.718,79.718,3,3,3,3,75.0,75.0,75.0,75.0,47.66,47.66,47.66,47.66,79.718,79.718,79.718,79.718,3,3,3,3,75.0,75.0,75.0,75.0,47.66,47.66,47.66,47.66,79.718,79.718,79.718,79.718,3,3,3,3,75.0,75.0,75.0,75.0,47.66,47.66,47.66,47.66,79.718,79.718,79.718,79.718
JBLU,1:16,5,4,4,62.77,4,4,4,4,100.0,100.0,100.0,100.0,62.77,62.77,62.77,62.77,100.0,100.0,100.0,100.0,4,4,4,4,100.0,100.0,100.0,100.0,62.77,62.77,62.77,62.77,100.0,100.0,100.0,100.0,4,4,4,4,100.0,100.0,100.0,100.0,62.77,62.77,62.77,62.77,100.0,100.0,100.0,100.0,4,4,4,4,100.0,100.0,100.0,100.0,62.77,62.77,62.77,62.77,100.0,100.0,100.0,100.0,4,4,4,4,100.0,100.0,100.0,100.0,62.77,62.77,62.77,62.77,100.0,100.0,100.0,100.0,4,4,4,4,100.0,100.0,100.0,100.0,62.77,62.77,62.77,62.77,100.0,100.0,100.0,100.0,4,4,4,4,100.0,100.0,100.0,100.0,62.77,62.77,62.77,62.77,100.0,100.0,100.0,100.0,4,4,4,4,100.0,100.0,100.0,100.0,62.77,62.77,62.77,62.77,100.0,100.0,100.0,100.0
