stock_name,recipe,num_possible_trades,optimal_count,optimal_count_with_gft_zero,optimal_gft,SBB_External_Competition_auction_count,SBB_External_Competition_count_ratio,SBB_External_Competition_gft,SBB_External_Competition_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio
AMAT,1:2,25,25,25,4.55,24,96.0,4.39,96.572,24,96.0,4.39,96.572
AMAT,1:2,50,50,50,9.49,49,98.0,9.33,98.356,49,98.0,9.33,98.356
AMAT,1:2,100,100,100,21.54,99,99.0,21.39,99.276,99,99.0,21.39,99.276
AMAT,1:2,500,500,500,153.99,499,99.8,153.98,99.999,499,99.8,153.98,99.999
AMAT,1:2,1000,597,597,269.93,594,99.497,269.07,99.682,596,99.832,269.64,99.894
AMAT,1:2,2000,811,811,376.75,811,100.0,376.59,99.957,811,100.0,376.59,99.957
AMAT,1:2,5000,1668,1668,23553.77,1666,99.88,23548.52,99.978,1667,99.94,23551.14,99.989
AMAT,1:2,10000,5037,5037,207545.96,5036,99.98,207528.24,99.991,5036,99.98,207528.24,99.991
AMAT,1:2,10207,5128,5128,227081.79,5125,99.941,227003.31,99.965,5128,100.0,227081.79,100.0
AMZN,1:2,2,1,1,0.97,1,100.0,0.97,100.0,1,100.0,0.97,100.0
AMZN,1:2,3,2,2,1.6,1,50.0,1.18,73.376,1,50.0,1.18,73.376
AMZN,1:2,4,2,2,2.18,2,100.0,1.99,91.485,2,100.0,1.99,91.485
AMZN,1:2,5,3,3,2.49,3,100.0,2.49,100.0,3,100.0,2.49,100.0
AMZN,1:2,10,5,5,3.41,5,100.0,3.41,100.0,5,100.0,3.32,97.377
AMZN,1:2,15,8,8,3.62,7,87.5,3.58,98.991,7,87.5,3.58,98.991
AMZN,1:2,25,11,11,4.78,10,90.909,4.61,96.62,10,90.909,4.61,96.62
AMZN,1:2,50,17,17,23.99,16,94.117,23.29,97.073,16,94.117,23.29,97.073
AMZN,1:2,100,35,35,98.51,34,97.142,98.05,99.528,34,97.142,98.05,99.528
AMZN,1:2,500,193,193,15466.85,192,99.481,15447.28,99.873,192,99.481,15447.28,99.873
AMZN,1:2,1000,500,500,47236.97,500,100.0,47236.97,100.0,500,100.0,47236.97,100.0
AMZN,1:2,2000,776,776,55504.26,776,100.0,55504.25,100.0,776,100.0,55504.25,100.0
AMZN,1:2,5000,2519,2519,1253071.8,2519,100.0,1253071.8,100.0,2519,100.0,1253071.8,100.0
AMZN,1:2,5867,2955,2955,4093385.39,2955,100.0,4093339.79,99.999,2955,100.0,4093339.79,99.999
B,1:2,2,2,2,10.79,1,50.0,5.46,50.579,1,50.0,5.46,50.579
B,1:2,3,3,3,16.46,2,66.666,11.12,67.595,2,66.666,11.12,67.595
B,1:2,4,4,4,22.17,3,75.0,16.83,75.94,3,75.0,16.83,75.94
B,1:2,5,5,5,28.08,4,80.0,22.75,81.009,4,80.0,22.75,81.009
B,1:2,10,10,10,56.16,8,80.0,45.5,81.009,9,90.0,50.83,90.504
B,1:2,15,15,15,82.7,14,93.333,77.52,93.728,14,93.333,77.52,93.728
B,1:2,25,25,25,131.81,23,92.0,124.31,94.31,24,96.0,129.39,98.167
B,1:2,50,50,50,262.01,48,96.0,254.51,97.138,49,98.0,259.59,99.078
B,1:2,100,99,99,543.46,96,96.969,528.21,97.194,98,98.989,538.37,99.065
B,1:2,500,495,495,3297.59,492,99.393,3283.09,99.56,494,99.797,3292.76,99.853
B,1:2,1000,561,561,4063.97,554,98.752,4019.71,98.911,560,99.821,4057.65,99.844
B,1:2,2000,692,693,6347.85,677,97.691,6250.38,98.464,693,100.0,6347.85,100.0
B,1:2,5000,1676,1676,20367.51,1675,99.94,20359.73,99.962,1676,100.0,20364.92,99.987
B,1:2,10000,5026,5026,220584.58,5026,100.0,220584.58,100.0,5026,100.0,220584.58,100.0
